% Generated by Discussion model rust.34743.txt
% File generated on 2017/08/02 15:59:33

@relation pr1501703973943

@attribute author String
@attribute textual String
@attribute isProjectMember {TRUE, FALSE}
@attribute isInvited {TRUE, FALSE}
@attribute numberOfWords numeric
@attribute commentsSoFar numeric
@attribute allUtterancesSoFar numeric
@attribute utterancesInCommentSoFar numeric
@attribute utteredByOriginalPoster {TRUE, FALSE}
@attribute hasCapitalizedWord {TRUE, FALSE}
@attribute containsShould {TRUE, FALSE}
@attribute hasDecisions {TRUE, FALSE}
@attribute howManyDecisions numeric
@attribute idComment numeric

@data
alexcrichton,"Come to think of that, can you also ensure that the llvm::legacy:: above compiles on LLVM 3.7 and 3.8?",FALSE,TRUE,19,23,50,1,FALSE,TRUE,FALSE,TRUE,0,24
alexcrichton,"This is currently the rust-llvm-2016-03-13 branch in the rust-lang/llvm repo, we'll want to make a new branch which points to this LLVM version and also has some of our custom patches, which includes.",FALSE,TRUE,33,24,51,0,FALSE,TRUE,FALSE,TRUE,0,25
alexcrichton,"I've done this at the rust-lang-2016-07-09 branch as well as including some of our own patches (mostly just related to compiling LLVM itself). Can you update this commit to that patch?",FALSE,TRUE,31,24,52,1,FALSE,TRUE,FALSE,TRUE,0,25
alexcrichton,"A failure on issue-28950 looks like it may be specific to your system or something like that, I doubt that the LLVM changes would cause it to fail. Are you sure that it succeeds before this PR on your local computer?",FALSE,TRUE,41,25,53,0,FALSE,TRUE,FALSE,TRUE,0,26
badboy,"@alexcrichton Indeed, with a fresh checkout of rust-lang/rust I see the same error on issue-28950",FALSE,FALSE,15,26,54,0,TRUE,TRUE,FALSE,TRUE,0,27
alexbool,"This is supposed to fix #34119 ?",FALSE,FALSE,7,27,55,0,FALSE,FALSE,FALSE,TRUE,0,28
badboy,"@alexbool If it is fixed by something in LLVM upstream, then yes",FALSE,FALSE,12,28,56,0,TRUE,TRUE,FALSE,TRUE,0,29
brson,"cc @kripken Here's Rust's LLVM upgrade.",FALSE,TRUE,6,29,57,0,FALSE,TRUE,FALSE,TRUE,0,30
kripken,"@brson: cool, emscripten's merges of that same LLVM commit are in https://github.com/kripken/emscripten-fastcomp/tree/next-merge and https://github.com/kripken/emscripten-fastcomp-clang/tree/next-merge .",FALSE,TRUE,15,30,58,0,FALSE,TRUE,FALSE,TRUE,0,31
kripken,"The tracking issue is kripken/emscripten#4430. Looks like only some SIMD issues block it, which probably wouldn't be a problem for rust, so it could be usable for testing already.",FALSE,TRUE,29,30,59,1,FALSE,TRUE,FALSE,TRUE,0,31
shepmaster,"I'd strongly encourage having links to the original LLVM issues / commits that are forcing these changes. These links should be in the commit message that modifies the relevant aspect of the code. That should make it much easier for people in the future to track down the why.",FALSE,TRUE,49,31,60,0,FALSE,TRUE,TRUE,TRUE,0,32
shepmaster,"That should make it much easier for people in the future to track down the why.",FALSE,TRUE,16,32,61,0,FALSE,FALSE,TRUE,TRUE,0,33
shepmaster,"I say this having been one of those people to track down such information in the past.",FALSE,TRUE,17,32,62,1,FALSE,TRUE,FALSE,TRUE,0,33
alexcrichton,"@shepmaster to clarify, you mean the changes to LLVM bindings and why they're changing? (e.g. this)",FALSE,TRUE,16,33,63,0,FALSE,TRUE,FALSE,TRUE,0,34
shepmaster,"you mean the changes to LLVM bindings and why they're changing",FALSE,TRUE,11,34,64,0,FALSE,TRUE,FALSE,TRUE,0,35
shepmaster,"Yeah; sorry to be unclear. Having the commit message be something like",FALSE,TRUE,12,34,65,1,FALSE,TRUE,FALSE,TRUE,0,35
shepmaster,"[LLVM 3.9] Configure PIE at the module level instead of compilation unit level",FALSE,TRUE,13,34,66,2,FALSE,TRUE,FALSE,TRUE,0,35
shepmaster,"This was deleted here[linky] which appears to be replaced by this[linky] which is a new setPIELevel function on the LLVM module itself.",FALSE,TRUE,22,34,67,3,FALSE,TRUE,FALSE,TRUE,0,35
shepmaster,"would make that commit ðŸ’¯ in my book. Otherwise the commit is like  moving some functions around! ",FALSE,TRUE,17,34,68,4,FALSE,TRUE,FALSE,TRUE,0,35
shepmaster,"Again, I stress that I hold no power to enforce these suggestions; I just would have found commits like this to be useful when I was digging into the existing code to make these kind of changes. ðŸŒ´",FALSE,TRUE,38,34,69,5,FALSE,TRUE,FALSE,TRUE,0,35
alexcrichton,"Sounds like a good plan to me!",FALSE,TRUE,7,35,70,0,FALSE,FALSE,FALSE,TRUE,0,36
badboy,"I will rebase the commits and change accordingly (force-push incoming!)",FALSE,FALSE,10,36,71,0,TRUE,FALSE,FALSE,TRUE,0,37
badboy,"@shepmaster Thanks for mentioning this, it's indeed a good idea, especially in the long run",FALSE,FALSE,15,36,72,1,TRUE,TRUE,FALSE,TRUE,0,37
solson,"@alexcrichton @eddyb Can this PR also be placed under the  Launch MIR into Orbit  milestone, since it's blocking #34119?",FALSE,FALSE,19,37,73,0,FALSE,TRUE,FALSE,TRUE,0,38
alexcrichton,"@solson sure!",FALSE,TRUE,2,38,74,0,FALSE,FALSE,FALSE,TRUE,0,39
badboy,"I just force-pushed with the new commits",FALSE,FALSE,7,39,75,0,TRUE,FALSE,FALSE,TRUE,0,40
badboy,"Reorganized all commits into logical blocks, including proper descriptions and links",FALSE,FALSE,11,39,76,1,TRUE,TRUE,FALSE,TRUE,0,40
badboy,"I had to upgrade compiler-rt as well to get it to compile, this is not yet reflected here",FALSE,FALSE,18,39,77,2,TRUE,TRUE,FALSE,TRUE,0,40
badboy,"I had to re-enable the std::thread thing in LLVM to get it to compile at least once. We probably need to find a proper workaround first.",FALSE,FALSE,26,39,78,3,TRUE,TRUE,FALSE,TRUE,0,40
badboy,"When choosing anything other than Default in ffc5a8608f1418f6a52f754232ba5edb90427370 I get the following error on compile:",FALSE,FALSE,15,39,79,4,TRUE,TRUE,FALSE,TRUE,0,40
badboy,"It seems something is not compiled correctly with -fPIC, but I'm not sure what to do here.",FALSE,FALSE,17,39,80,5,TRUE,TRUE,FALSE,TRUE,0,40
brson,"Thanks @badboy. This is a great looking branch.",FALSE,TRUE,8,40,81,0,FALSE,TRUE,FALSE,TRUE,0,41
badboy,"Btw, I tested with commit 14f04db1b53e21922728767b440a44741c9e292c from upstream compiler-rt.",FALSE,TRUE,9,41,82,0,TRUE,TRUE,FALSE,TRUE,0,42
alexcrichton,"This is actually currently conditional when the argument is passed to LLVMRustCreateTargetMachine:",FALSE,TRUE,12,42,83,0,FALSE,TRUE,FALSE,TRUE,0,43
alexcrichton,"Perhaps that logic could be extracted to a method and that could be passed down here as well?",FALSE,TRUE,18,42,85,2,FALSE,TRUE,FALSE,TRUE,0,43
badboy,"Adding the exact same code to calculate any_library and reloc_model and then gating that call seems to work now, even with PIELevel::Level::Large (which, to my understanding, should be equivalent to the old option).",FALSE,TRUE,33,43,87,1,TRUE,TRUE,TRUE,TRUE,0,44
badboy,"I will refactor the code into a method, so it can be called where necessary",FALSE,TRUE,15,44,88,0,TRUE,FALSE,FALSE,TRUE,0,45
alexcrichton,"Ok, awesome! So long as we're doing the same as before (whatever that PIELevel is), sounds good to me",FALSE,TRUE,19,45,89,0,FALSE,TRUE,FALSE,TRUE,0,46
shepmaster,"whatever that PIELevel is",FALSE,TRUE,4,46,90,0,FALSE,TRUE,FALSE,TRUE,0,47
shepmaster,"All I know is that my PIELevel is always too low. ðŸ?°",FALSE,TRUE,12,46,91,1,FALSE,TRUE,FALSE,TRUE,0,47
alexcrichton,"one more absolute import here",FALSE,TRUE,5,47,92,0,FALSE,FALSE,FALSE,TRUE,0,48
badboy,"Oh right, will fix it.",FALSE,TRUE,5,48,93,0,TRUE,FALSE,FALSE,TRUE,0,49
alexcrichton,"I swear this changes literally every single LLVM release",FALSE,TRUE,9,49,94,0,FALSE,TRUE,FALSE,TRUE,0,50
badboy,"I'm sure they find the best API eventually",FALSE,TRUE,8,50,95,0,TRUE,TRUE,FALSE,TRUE,0,51
alexcrichton,"I think this needs to stick around for LLVM 3.8, right?",FALSE,TRUE,11,51,97,1,FALSE,TRUE,FALSE,TRUE,0,52
badboy,"Hm, I'll check that again, testing it with 3.8 as well",FALSE,TRUE,11,52,98,0,TRUE,TRUE,FALSE,TRUE,0,53
alexcrichton,"FWIW in the past I've used the precompiled 3.7/3.8 distributions that LLVM ships and I just have a few build directories when I test out these changes, I just double check the C++ compiles on each and shouldn't take too long.",FALSE,TRUE,41,53,99,0,FALSE,TRUE,TRUE,TRUE,0,54
alexcrichton,"This'll probably need a #ifdef for 3.7-8 compat",FALSE,TRUE,8,54,100,0,FALSE,FALSE,FALSE,TRUE,0,55
badboy,"Oops, right.",FALSE,TRUE,2,55,101,0,TRUE,FALSE,FALSE,TRUE,0,56
alexcrichton,"When choosing anything other than Default in ffc5a86 I get the following error on compile:",FALSE,TRUE,15,56,102,0,FALSE,TRUE,FALSE,TRUE,0,57
alexcrichton,"That seems fine to me, we probably want Default for now anyway.",FALSE,TRUE,12,56,103,1,FALSE,TRUE,FALSE,TRUE,0,57
alexcrichton,"I had to upgrade compiler-rt as well to get it to compile, this is not yet reflected here",FALSE,TRUE,18,56,104,2,FALSE,TRUE,FALSE,TRUE,0,57
alexcrichton,"Do you have a branch which contains our patches as well? If so, I'll push it up to rust-lang! We unfortunately have a lot of patches here :(",FALSE,TRUE,28,56,105,3,FALSE,TRUE,FALSE,TRUE,0,57
alexcrichton,"I had to re-enable the std::thread thing in LLVM to get it to compile at least once.",FALSE,TRUE,17,56,106,4,FALSE,TRUE,FALSE,TRUE,0,57
alexcrichton,"Drat, could you send a PR to the LLVM branch in rust-lang/llvm though?",FALSE,TRUE,13,56,107,5,FALSE,TRUE,FALSE,TRUE,0,57
badboy,"Do you have a branch which contains our patches as well? If so, I'll push it up to rust-lang! We unfortunately have a lot of patches here :(",FALSE,TRUE,28,57,108,0,TRUE,TRUE,FALSE,TRUE,0,58
badboy,"I will try to combine those.",FALSE,TRUE,6,57,109,1,TRUE,TRUE,FALSE,TRUE,0,58
badboy,"Drat, could you send a PR to the LLVM branch in rust-lang/llvm though?",FALSE,TRUE,13,57,110,2,TRUE,TRUE,FALSE,TRUE,0,58
badboy,"I can, but this will break mingw-w64 then again.",FALSE,TRUE,9,57,111,3,TRUE,TRUE,FALSE,TRUE,0,58
alexcrichton,"Ah yeah and if you have difficulty merging the compiler-rt patches, I can also help out rebasing those. Also yeah we need to get this working on mingw-w64, so were the patches to enable usage of std::thread? If so we just need to figure out how to get it working there.",FALSE,TRUE,51,58,113,1,FALSE,TRUE,FALSE,TRUE,0,59
alexcrichton,"Not sure how to deal with upstream adding more of what we need to remove...",FALSE,TRUE,15,58,114,2,FALSE,TRUE,FALSE,TRUE,0,59
badboy,"New commits tackle the latest comments. I tried with LLVM 3.8 and stage1 still compiles. For some reason the LLVM 3.7 fails due to changed arguments of a function called in RustWrapper.cpp.",FALSE,TRUE,32,59,115,0,TRUE,TRUE,FALSE,TRUE,0,60
badboy,"Next on: compiler-rt merging",FALSE,TRUE,4,59,116,1,TRUE,TRUE,FALSE,TRUE,0,60
alexcrichton,"Well this is gonna get interested, wanted to test some things out locally and got:",FALSE,TRUE,15,60,117,0,FALSE,FALSE,FALSE,TRUE,0,61
alexcrichton,"I'm on Ubuntu 14.04 (which a bunch of our builders are as well), so we'll have to resolve this one way or another. We'll also need to update the README I believe to reflect that 3.4.3 is the minimum version, not 2.8.8 any more",FALSE,TRUE,44,60,118,1,FALSE,TRUE,FALSE,TRUE,0,61
badboy,"Oh right, that cmake thing. D'oh!",FALSE,TRUE,6,61,119,0,TRUE,TRUE,FALSE,TRUE,0,62
alexcrichton,"Oh dear, do we also need to require a super-new clang now? I'm getting:",FALSE,TRUE,14,62,121,1,FALSE,TRUE,FALSE,TRUE,0,63
alexcrichton,"My clang version is Ubuntu clang version 3.4-1ubuntu3",FALSE,TRUE,8,62,122,2,FALSE,TRUE,FALSE,TRUE,0,63
alexcrichton,"Oh wait no nevermind that's just because -Wnon-virtual-dtor is in llvm-config --cxxflags from those pre built binaries, disregard!",FALSE,TRUE,18,63,123,0,FALSE,FALSE,FALSE,TRUE,0,64
alexcrichton,"Ok, confirmed 3.8 at least compiles, and 3.7.1 compiles for me  as well. Note that 3.7.0 doesn't compile for known reasons, so maybe you're testing against that locally? If travis passes though we should be fine.",FALSE,TRUE,37,64,124,0,FALSE,TRUE,TRUE,TRUE,0,65
badboy,"D'oh! Ok, it is 3.7.0 breaking, thanks Ubuntuâ€¦",FALSE,TRUE,8,65,125,0,TRUE,TRUE,FALSE,TRUE,0,66
alexcrichton,"Ok, CMake versions are:",FALSE,TRUE,4,66,126,0,FALSE,TRUE,FALSE,TRUE,0,67
alexcrichton,"And the Windows bots are running cmake 3.2.1",FALSE,TRUE,8,66,127,1,FALSE,TRUE,FALSE,TRUE,0,67
alexcrichton,"Hurray! Almost everything needs an upgrade! The linux bots should all be easy enough as they're just tweaking some docker images. Most of them are on ubuntu 14.04 for no particular reason, and Android which is on 16.04 shows that it should be far enough forward. The Windows bots will be... interesting, but I'll figure it out.",FALSE,TRUE,57,66,129,3,FALSE,TRUE,TRUE,TRUE,0,67
alexcrichton,"As soon as this is ready to go we can r+ and confirm it actually needs an upgrade, but I'll start upgrading them anyway",FALSE,TRUE,24,66,130,4,FALSE,TRUE,FALSE,TRUE,0,67
badboy,"Btw, this is the error I get with the current compiler-rt:",FALSE,TRUE,11,67,131,0,TRUE,TRUE,FALSE,TRUE,0,68
badboy,"It's missing some files, upstream checkouts has these files.I'm not sure why it works in master right now.Maybe it is enough if we place the right files there instead of doing a full compiler-rt upgrade?",FALSE,TRUE,35,67,132,1,TRUE,TRUE,FALSE,TRUE,0,68
alexcrichton,"Hm that means that build system changes probably happened, in theory a compiler-rt upgrade should be pretty easy, so I think it'd be worth trying that out first",FALSE,TRUE,28,68,133,0,FALSE,TRUE,TRUE,TRUE,0,69
badboy,"If you say so, I will try that first in the morning.",FALSE,TRUE,12,69,134,0,TRUE,TRUE,FALSE,TRUE,0,70
badboy,"I have a branch of compiler-rt here where I merged master from http://llvm.org/git/compiler-rt and fixed the conflicts. Right now it compiles on my test server, but I might have broken other stuff.",FALSE,TRUE,32,70,135,0,TRUE,TRUE,FALSE,TRUE,0,71
alexcrichton,"Ok cool, thanks! I'll try to go through that soon. Unfortunately it was a bit rocky updating the CMake version. So in updating the linux-cross image for Ubuntu 16.04 it means we couldn't use our old  vendored  MIPS compilers, we could now switch to the  official  MIPS compilers. Unfortunately they don't support compiling with -msoft-float which we pass. It looks like not passing them, however, is gonna make it past all the bots (test are still running).",FALSE,TRUE,77,71,138,2,FALSE,TRUE,FALSE,TRUE,0,72
alexcrichton,"cc @japaric, do you have an idea of how crucial it is to pass -msoft-float for the MIPS target? I can't imagine we have all that many users of the mips-unknown-linux-gnu target right now as we haven't even had to worry about glibc compatibility just yet, but you never know!",FALSE,TRUE,50,71,140,4,FALSE,TRUE,FALSE,TRUE,0,72
alexcrichton,"Note that the mipsel target doesn't pass -msoft-float, so I'm tempted to just not worry about it and stop passing that flag.",FALSE,TRUE,22,71,141,5,FALSE,TRUE,FALSE,TRUE,0,72
alexcrichton,"@badboy I'll get back to you about the compiler-rt upgrade.",FALSE,TRUE,10,71,142,6,FALSE,TRUE,FALSE,TRUE,0,72
shepmaster,"Perhaps these should reference the old version, like the previous set? LLVM_VERSION_MINOR <= 8 and flip the clauses?",FALSE,TRUE,18,73,144,1,FALSE,TRUE,TRUE,TRUE,0,74
shepmaster,"Ditto the flip.",FALSE,TRUE,3,74,145,0,FALSE,FALSE,FALSE,TRUE,0,75
alexcrichton,"@badboy ok it looks like the LLVM commit I gave you didn't actually build, the std::thread patch was indeed bad. I tweaked it again to hopefully be more future proof this time, and I think fewer hacks are needed now that we've upgraded our OSX compilers. Can you update the llvm submodule to rust-lang/llvm@6e665b7?",FALSE,TRUE,54,75,147,1,FALSE,TRUE,FALSE,TRUE,0,76
alexcrichton,"Ok, and I have an initial stack of patches for compiler-rt.",FALSE,TRUE,11,76,148,0,FALSE,TRUE,FALSE,TRUE,0,77
alexcrichton,"I experimented dropping:",FALSE,TRUE,3,76,149,1,FALSE,TRUE,FALSE,TRUE,0,77
alexcrichton,"Old MIPS patches, our compilers are much newer and hopefully won't need them",FALSE,TRUE,13,76,150,2,FALSE,TRUE,FALSE,TRUE,0,77
alexcrichton,"Old ARM patches, merged upstream",FALSE,TRUE,5,76,151,3,FALSE,TRUE,FALSE,TRUE,0,77
alexcrichton,"Old Android patches, hopefully our compiler is new enough to not need them",FALSE,TRUE,13,76,152,4,FALSE,TRUE,FALSE,TRUE,0,77
alexcrichton,"Old SJ/LJ patches, current changes may have subsumed this? Not sure (cc @vhbit)",FALSE,TRUE,13,76,153,5,FALSE,TRUE,FALSE,TRUE,0,77
alexcrichton,"Other than that couldn't drop too much unfortunately",FALSE,TRUE,8,76,154,6,FALSE,TRUE,FALSE,TRUE,0,77
alexcrichton,"Still testing locally, but if you want to update this PR we can start sending it to bors.",FALSE,TRUE,18,76,155,7,FALSE,TRUE,FALSE,TRUE,0,77
alexcrichton,"Er actually, to send to the bots we have to pull in all the new images, and to do that we have to land #34841 first, but you get my point :)",FALSE,TRUE,32,77,156,0,FALSE,FALSE,FALSE,TRUE,0,78
alexcrichton,"Fixed some minor issues with compiler-rt, should pass the linux-cross bot now and hopefully Android as well. That's where most changes were targeted, so it should be good to go now I think. New commit to update to is rust-lang/compiler-rt@3c51a62",FALSE,TRUE,40,78,157,0,FALSE,TRUE,TRUE,TRUE,0,79
japaric,"cc @japaric, do you have an idea of how crucial it is to pass -msoft-float for the MIPS target?",FALSE,TRUE,19,79,160,2,FALSE,TRUE,FALSE,TRUE,0,80
japaric,"I looked into this mips-gcc float ABI thing. Here are my notes:",FALSE,TRUE,12,79,161,3,FALSE,TRUE,FALSE,TRUE,0,80
japaric,"The current rust-buildbot MIPS toolchain (15.10 ppa package) uses the soft float ABI",FALSE,TRUE,13,79,162,4,FALSE,TRUE,FALSE,TRUE,0,80
japaric,"with that toolchain, we don't need to pass -msoft-float because it's already the default ABI",FALSE,TRUE,15,79,164,6,FALSE,TRUE,FALSE,TRUE,0,80
japaric,"the new rust-buildbot toolchain (16.04 official package) uses the hard float ABI(!)",FALSE,TRUE,12,79,167,9,FALSE,TRUE,FALSE,TRUE,0,80
japaric,"I think that's why @alexcrichton is getting an error building C dependencies with -msoft-float -- these two float ABIs are incompatible and can't be linked together",FALSE,TRUE,26,79,168,10,FALSE,TRUE,FALSE,FALSE,1,80
japaric,"more clearly: using the -msoft-float flag you are building new C binaries (*.o) with the soft float ABI and trying to link them with the system libraries that have a hard float ABI",FALSE,TRUE,33,79,169,11,FALSE,TRUE,FALSE,TRUE,0,80
japaric,"On the Rust ABI side, the mips(el)-gnu backend is generating binaries with the soft float ABI",FALSE,TRUE,16,79,171,13,FALSE,TRUE,FALSE,TRUE,0,80
japaric,"We should continue to use a soft float ABI toolchain to avoid mixing two different ABIs i.e. we shouldn't use the 16.04 official package, which is hard float ABI, but instead use a soft-float ABI one e.g. built with crosstool-ng",FALSE,TRUE,40,79,174,16,FALSE,TRUE,TRUE,TRUE,0,80
japaric,"Now, I'm actually surprised that #34841 passes on on the upgraded docker images, which have the 16.04 mips toolchain, ... I think this is because mixing these two float ABIs only generates a linker warning and not a hard error:",FALSE,TRUE,40,79,175,17,FALSE,TRUE,FALSE,TRUE,0,80
japaric,"Perhaps std appears to cross compile OK (albeit with linker warnings, which rustc doesn't bubble up (?)) but using that std to cross compile rust programs generates bad binaries (because of the mixed ABIs)? -- we don't really know because we don't have tests that execute cross compiled binaries. Anyway, I would advise against mixing two different float ABIs.",FALSE,TRUE,59,79,177,19,FALSE,TRUE,FALSE,TRUE,0,80
