% Generated by Discussion model rust.29703.txt
% File generated on 2017/08/09 19:32:27

@relation pr1502321547955

@attribute author String
@attribute textual String
@attribute isProjectMember {TRUE, FALSE}
@attribute isInvited {TRUE, FALSE}
@attribute numberOfWords numeric
@attribute commentsSoFar numeric
@attribute allUtterancesSoFar numeric
@attribute utterancesInCommentSoFar numeric
@attribute utteredByOriginalPoster {TRUE, FALSE}
@attribute hasCapitalizedWord {TRUE, FALSE}
@attribute containsShould {TRUE, FALSE}
@attribute hasDecisions {TRUE, FALSE}
@attribute howManyDecisions numeric
@attribute idComment numeric
@attribute idPara numeric

@data
brson,"Well, I'm conflicted now. The thing I was more convinced of (customizable static themes) is not what others want or this provides. So I guess the main question is whether we want to let people switch dynamically to a dark theme. If so, then whether the provided dark theme is suitably attractive and complementary to the light, and what this means for our other docs.",FALSE,TRUE,65,37,97,1,FALSE,TRUE,FALSE,TRUE,0,38,1
GuillaumeGomez,"@brson: For rustbook, I have two things in mind:",FALSE,TRUE,9,38,99,1,TRUE,TRUE,FALSE,TRUE,0,39,1
GuillaumeGomez,"Just like rustdoc, wwe change the style dynamically.",FALSE,TRUE,8,38,100,2,TRUE,FALSE,FALSE,TRUE,0,39,2
GuillaumeGomez,"We specify the style when we build the book.",FALSE,TRUE,9,38,101,3,TRUE,FALSE,FALSE,TRUE,0,39,3
GuillaumeGomez,"And... Is there other documentation ?",FALSE,TRUE,6,38,102,4,TRUE,TRUE,FALSE,TRUE,0,39,4
brson,"@GuillaumeGomez Why does rustbook specify the style when building, and rustdoc doesn't?",FALSE,TRUE,12,39,104,1,FALSE,TRUE,FALSE,TRUE,0,40,1
brson,"Other docs include the doc index and error index, the website, and rbe which seems to still use gitbook. None feel too important, though it would be nice to get rbe onto rustbook.",FALSE,TRUE,33,39,106,3,FALSE,TRUE,FALSE,TRUE,0,40,2
brson,"Does the way you are storing theme preferences allow one setting to be shared by all our rustbook and rustdoc projects across subdomains?",FALSE,TRUE,23,39,108,5,FALSE,TRUE,FALSE,TRUE,0,40,3
GuillaumeGomez,"For rustbook, it's because we generally build the book for ourselves. I actually want to add both options.",FALSE,TRUE,18,40,110,1,TRUE,TRUE,FALSE,TRUE,0,41,1
GuillaumeGomez,"For rustdoc, we impose it. And you'll notice that the change is very little for those who don't want the dark theme.",FALSE,TRUE,22,40,112,3,TRUE,TRUE,FALSE,TRUE,0,41,2
GuillaumeGomez,"For other docs, I guess providing an alternative, just like for rustdoc, seems to be the best solution.",FALSE,TRUE,18,40,114,5,TRUE,TRUE,FALSE,TRUE,0,41,3
mdinger,"I'm opposed to moving rbe to rustbook until multiple themes land on rustbook and frankly, mdbook seems to get much more effort put into it than rustbook and I'd probably port to that first. It already has the theme support.",FALSE,TRUE,40,41,116,1,FALSE,TRUE,FALSE,TRUE,0,42,1
mdinger,"Aside from that, there are a few things that prevent porting rbe (there was another but I can't remember what it is. Search probably wouldn't be a blocker but losing it wouldn't be good):",FALSE,TRUE,34,41,118,3,FALSE,TRUE,FALSE,TRUE,0,42,2
mdinger,"cargo needs to expose what's in the Cargo.toml via some api. This would allow the structure of the examples to be used to generate the structure of the TOC (which is basically what it does already without cargo)",FALSE,TRUE,38,41,119,4,FALSE,TRUE,FALSE,TRUE,0,42,3
mdinger,"a plugin or something needs to be setup to allow the embedded playpen. Hopefully it'll be better than the current one because mucking around with the output as rbe does makes errors much more difficult to interpret than in the playpen.",FALSE,TRUE,41,41,120,5,FALSE,TRUE,FALSE,TRUE,0,42,4
mdinger,"we lose search by moving away from gitbook currently. Search is pretty useful. mdbook is planning to add it but who knows when it'll land.",FALSE,TRUE,25,41,121,6,FALSE,TRUE,FALSE,TRUE,0,42,5
brson,"For rustbook, it's because we generally build the book for ourselves",FALSE,TRUE,11,42,122,0,FALSE,TRUE,FALSE,TRUE,0,43,1
brson,"@GuillaumeGomez This still isn't clear to me. Ourselves meaning 'for personal use' as opposed to 'for publication'?",FALSE,TRUE,17,42,123,1,FALSE,TRUE,FALSE,TRUE,0,43,2
brson,"mdbook seems to get much more effort put into it than rustbook and I'd probably port to that first. It already has the theme support.",FALSE,TRUE,25,42,124,2,FALSE,TRUE,FALSE,TRUE,0,43,3
brson,"@mdinger Hm, it does look better-maintained. If we moved the books out of the repo we could move them all to mdbook. We should be consolidating our tools long-term and I don't want to be on 2 (or 3!) *books.",FALSE,TRUE,40,42,126,4,FALSE,TRUE,TRUE,TRUE,0,43,4
Gankro,"@brson I think the key insight here is that rustbook is generally invoked  directly  (although ultimately automated away by build scripts), but rustdoc is generally invoked indirectly (through cargo doc or similar).",FALSE,TRUE,32,43,128,1,FALSE,TRUE,FALSE,TRUE,0,44,1
mdinger,"@brson I'm all for consolidation but for rbe's needs, I don't think the tooling is ready. Other books like the book and the rustonomicon probably don't have such strict requirements.",FALSE,TRUE,30,44,130,1,FALSE,TRUE,FALSE,TRUE,0,45,1
mdinger,"Having the native tools external to rust should be a boon for usability too (that was day 2 of him trying to build it. Here's day 1).",FALSE,TRUE,27,44,131,2,FALSE,TRUE,TRUE,TRUE,0,45,2
GuillaumeGomez,"I changed the way the style is changed while the DOM content is loaded. The flash shouldn't happen anymore.",FALSE,TRUE,19,45,132,0,TRUE,TRUE,TRUE,TRUE,0,46,1
mdinger,"Deprecated and unstable look better. I'm sensing kinda a tron theme ha.",FALSE,TRUE,12,46,133,0,FALSE,TRUE,FALSE,TRUE,0,47,1
GuillaumeGomez,"A tron theme ? Not flashy enough. And the blue should dominate more. So definitely not tron (too bad, I like tron ^^).",FALSE,TRUE,23,47,134,0,TRUE,TRUE,TRUE,TRUE,0,48,1
brson,"Although this is well done, and there are strong advocates for it, I am going to close it without merging. The main reason is that forces us to consider two visual designs for all Rust documentation, which is presently created through 4 or 5 different tools. Furthermore, even if we were to follow through with overhauling all existing documentation in light of this concern, we will have to deal with the dual-design precedent when we overhaul and consolidate our visual designs in the future.",FALSE,TRUE,84,48,136,1,FALSE,TRUE,FALSE,TRUE,0,49,1
brson,"Thanks @GuillaumeGomez.",FALSE,TRUE,2,48,137,2,FALSE,FALSE,FALSE,TRUE,0,49,2
mdinger,"In that case some kind of placeholder bug which details the problems blocking this from merging should be created. Then progress can be made towards this in the future, at the very least.",FALSE,TRUE,33,49,139,1,FALSE,TRUE,TRUE,TRUE,0,50,1
GuillaumeGomez,"I was really hoping to finally have the official docs with dark style. Like said on IRC, I don't mind adding this dark theme everywhere and maintain it if needed. But this light theme is really uncomfortable.",FALSE,TRUE,37,50,140,0,TRUE,TRUE,FALSE,TRUE,0,51,1
brson,"@mdinger I didn't mean to imply that there is a path forward for adding dark themes. It is something though we should reconsider in the future when doing a concerted website redesign.",FALSE,TRUE,32,51,142,1,FALSE,TRUE,TRUE,TRUE,0,52,1
liigo,"Not force, just a choice",FALSE,FALSE,5,52,143,0,FALSE,TRUE,FALSE,TRUE,0,53,1
mdinger,"@brson Oh. Thanks for clarifying. I understood it to mean that the reason this isn't accepted is because the implementation is via 4-5 different tools and so it needs to be consolidated. Not because light and dark isn't part of the current scheme.",FALSE,TRUE,43,53,144,0,FALSE,TRUE,FALSE,TRUE,0,54,1
PersonneHasard1995,"For me to have this dark style is really a good thing. Let me explain we all have differents style, when i saw this new dark style it was a really pleasure for my eyes because the white style are hurting each time i'm seing my screen even with the minimal brightness and it distorts my reading because my eyes become tired. With the dark style it would be a really pleasure to read the documentation.",FALSE,FALSE,76,54,146,1,FALSE,TRUE,FALSE,TRUE,0,55,1
