% Generated by Discussion model rails.18948.txt
% File generated on 2017/08/02 15:59:29

@relation pr1501703969805

@attribute author String
@attribute textual String
@attribute isProjectMember {TRUE, FALSE}
@attribute isInvited {TRUE, FALSE}
@attribute numberOfWords numeric
@attribute commentsSoFar numeric
@attribute allUtterancesSoFar numeric
@attribute utterancesInCommentSoFar numeric
@attribute utteredByOriginalPoster {TRUE, FALSE}
@attribute hasCapitalizedWord {TRUE, FALSE}
@attribute containsShould {TRUE, FALSE}
@attribute hasDecisions {TRUE, FALSE}
@attribute howManyDecisions numeric
@attribute idComment numeric

@data
kaspth,"Do'h! Thanks 😄",FALSE,FALSE,3,7,20,0,TRUE,TRUE,FALSE,TRUE,0,8
kaspth,"Den 16/02/2015 kl. 07.04 skrev George Claghorn notifications@github.com:",FALSE,FALSE,8,7,22,2,TRUE,TRUE,FALSE,TRUE,0,8
kaspth,"In actionview/lib/action_view/railtie.rb:",FALSE,FALSE,2,7,23,3,TRUE,TRUE,FALSE,TRUE,0,8
kaspth,"@@ -33,6 +33,8 @@ class Railtie < Rails::Railtie # :nodoc:if app.config.action_view.cache_template_loading.nil?ActionView::Resolver.caching = app.config.cache_classesend+",FALSE,FALSE,13,7,24,4,TRUE,TRUE,FALSE,TRUE,0,8
kaspth,"You've declared collection_cache to be a mattr_reader. There doesn't seem to be a corresponding writer.",FALSE,FALSE,15,7,25,5,TRUE,TRUE,FALSE,TRUE,0,8
kaspth,"—Reply to this email directly or view it on GitHub.",FALSE,FALSE,10,7,26,6,TRUE,TRUE,FALSE,TRUE,0,8
kaspth,"I ditched the initializer and used Rails.try(:cache) in the collection_cache definition. I still changed it to a mattr_accessor, so Action View users outside of Rails can switch cache store if the in memory one isn't a fit.",FALSE,FALSE,37,8,27,0,TRUE,TRUE,FALSE,TRUE,0,9
georgeclaghorn,"The tap seems unnecessary when we'll always return from inside it:",FALSE,FALSE,11,9,29,1,FALSE,TRUE,FALSE,TRUE,0,10
gsamokovarov,"This will return nil if the expanded_key isn't frozen.",FALSE,FALSE,9,10,31,1,FALSE,TRUE,FALSE,TRUE,0,11
georgeclaghorn,"Whoops, right.",FALSE,FALSE,2,11,32,0,FALSE,FALSE,FALSE,TRUE,0,12
jeremy,"Why does Dalli mutate the key?",FALSE,FALSE,6,12,34,1,FALSE,TRUE,FALSE,TRUE,0,13
jeremy,"Agree that doing an explicit return within a #tap is confusing, since tap is designed to do just the opposite: return the receiver. Clearer to take its return value and do an explicit conditional: v = …; v.frozen? ? v.dup : v",FALSE,FALSE,42,13,36,1,FALSE,TRUE,FALSE,TRUE,0,14
kaspth,"Dalli mutates the key to force the encoding: https://github.com/mperham/dalli/blob/master/lib/active_support/cache/dalli_store.rb#L348.",FALSE,FALSE,9,14,38,1,TRUE,TRUE,FALSE,TRUE,0,15
jeremy,"It's duping the key before forcing encoding, though",FALSE,FALSE,8,15,40,1,FALSE,TRUE,FALSE,TRUE,0,16
kaspth,"Are you saying we should remove our dup here?",FALSE,FALSE,9,16,42,1,TRUE,TRUE,TRUE,TRUE,0,17
kaspth,"Den 17/02/2015 kl. 21.15 skrev Jeremy Kemper notifications@github.com:",FALSE,FALSE,8,16,44,3,TRUE,TRUE,FALSE,TRUE,0,17
kaspth,"In actionview/lib/action_view/renderer/partial_renderer/collection_caching.rb:",FALSE,FALSE,2,16,45,4,TRUE,TRUE,FALSE,TRUE,0,17
kaspth,"def cache_collection?",FALSE,FALSE,2,16,47,6,TRUE,FALSE,FALSE,TRUE,0,17
kaspth,"def collection_by_cache_keys",FALSE,FALSE,2,16,49,8,TRUE,FALSE,FALSE,TRUE,0,17
kaspth,"def expanded_cache_key(key)",FALSE,FALSE,2,16,51,10,TRUE,FALSE,FALSE,TRUE,0,17
kaspth,"It's duping the key before forcing encoding, though",FALSE,FALSE,8,16,53,12,TRUE,FALSE,FALSE,TRUE,0,17
kaspth,"—Reply to this email directly or view it on GitHub.",FALSE,FALSE,10,16,54,13,TRUE,TRUE,FALSE,TRUE,0,17
georgeclaghorn,"Awesome, @kaspth!",FALSE,FALSE,2,17,55,0,FALSE,FALSE,FALSE,TRUE,0,18
kaspth,"@georgeclaghorn Thanks for the review 😄",FALSE,TRUE,6,18,56,0,TRUE,TRUE,FALSE,TRUE,0,19
kaspth,"@dhh I've pushed a commit that does a multi_read even if cache: true isn't passed to the collection and the template starts with a cache call with a name that matches the as option or what we infer it to be.",FALSE,TRUE,41,18,58,2,TRUE,TRUE,FALSE,TRUE,0,19
kaspth,"How close is this to what you want?",FALSE,TRUE,8,18,59,3,TRUE,TRUE,FALSE,TRUE,0,19
dhh,"@kaspth So when we hit a render collection call, you look in the partial to see if there's a <% cache call, right? Because we don't want all render collection to obviously cache unless the partials have that call. If that's the way it is, then that sounds like the way it should be!",FALSE,TRUE,54,19,62,2,FALSE,TRUE,TRUE,TRUE,0,20
dhh,"And thanks for getting this working so quickly. Very excited to try this in my latest app!",FALSE,TRUE,17,19,63,3,FALSE,TRUE,FALSE,TRUE,0,20
kaspth,"Yes, it will only look in the cache if there's a cache call. Check these lines: https://github.com/kaspth/rails/blob/automatic-collection-caching/actionview/lib/action_view/renderer/partial_renderer/collection_caching.rb#L30-L40",FALSE,TRUE,17,20,65,1,TRUE,TRUE,FALSE,TRUE,0,21
morgoth,"Maybe this could be set in railtie? Not sure if there is a Rails defined if actionview is used standalone.",FALSE,FALSE,20,21,67,1,FALSE,TRUE,FALSE,TRUE,0,22
kaspth,"You're right. I had it as a railtie first, but then I switched to this. I should have just checked the console:",FALSE,TRUE,22,22,68,0,TRUE,TRUE,TRUE,TRUE,0,23
simi,"What about to move Rails.cache to ActiveSupport.cache (and all configs and stuff) and just delegate it from Rails.cache there? So this line will change to ActiveSupport.cache and default storage will be chosen there?",FALSE,FALSE,33,23,70,1,FALSE,TRUE,FALSE,TRUE,0,24
simi,"Does it make sense? Would be this PR accepted?",FALSE,FALSE,9,23,71,2,FALSE,TRUE,FALSE,TRUE,0,24
dhh,"I don’t think we should be hanging off globals in ActiveSupport. Rails is the global context for this stuff.",FALSE,TRUE,19,24,73,1,FALSE,TRUE,TRUE,TRUE,0,25
dhh,"On Feb 16, 2015, at 11:22, Josef Šimánek notifications@github.com wrote:",FALSE,TRUE,10,24,74,2,FALSE,TRUE,FALSE,TRUE,0,25
dhh,"In actionview/lib/action_view/renderer/partial_renderer/collection_caching.rb:",FALSE,TRUE,2,24,75,3,FALSE,TRUE,FALSE,TRUE,0,25
dhh,"@@ -0,0 +1,74 @@+require 'active_support/core_ext/object/try'++module ActionView",FALSE,TRUE,6,24,76,4,FALSE,TRUE,FALSE,TRUE,0,25
dhh,"module CollectionCaching",FALSE,TRUE,2,24,77,5,FALSE,TRUE,FALSE,TRUE,0,25
dhh,"extend ActiveSupport::Concern",FALSE,TRUE,2,24,78,6,FALSE,TRUE,FALSE,TRUE,0,25
dhh,"included do",FALSE,TRUE,2,24,79,7,FALSE,FALSE,FALSE,TRUE,0,25
dhh,"What about to move Rails.cache to ActiveSupport.cache (and all configs and stuff) and just delegate it from Rails.cache there? So this line will change to ActiveSupport.cache and default storage will be chosen there?",FALSE,TRUE,33,24,81,9,FALSE,TRUE,FALSE,TRUE,0,25
dhh,"Does it make sense? Would be this PR accepted?",FALSE,TRUE,9,24,82,10,FALSE,TRUE,FALSE,TRUE,0,25
dhh,"—Reply to this email directly or view it on GitHub.",FALSE,TRUE,10,24,83,11,FALSE,TRUE,FALSE,TRUE,0,25
kaspth,"The documentation says virtual_path isn't set for inline templates: https://github.com/rails/rails/blob/master/actionview/lib/action_view/template.rb#L162.",FALSE,TRUE,10,25,84,0,TRUE,FALSE,FALSE,TRUE,0,26
kaspth,"Can someone smarter than me say if an inline template would get this far in the eligibility logic?",FALSE,TRUE,18,25,86,2,TRUE,TRUE,FALSE,TRUE,0,26
jeremy,"Collection rendering is for partials only, so a render inline: … won't ever be here.",FALSE,FALSE,15,26,88,1,FALSE,TRUE,FALSE,TRUE,0,27
kaspth,"Great �?",FALSE,TRUE,2,27,89,0,TRUE,FALSE,FALSE,TRUE,0,28
kaspth,"@dhh When you render a collection, do you render have it render different templates? Say a todo list renders todo and amazing_todo?",FALSE,TRUE,22,28,91,1,TRUE,TRUE,FALSE,TRUE,0,29
kaspth,"If so, we can't use read_multi there.",FALSE,TRUE,7,28,93,3,TRUE,TRUE,FALSE,TRUE,0,29
kaspth,"Because @template is only set if there's a @path and @path is only set if the collection renders a single template.",FALSE,TRUE,21,28,95,5,TRUE,TRUE,FALSE,TRUE,0,29
kaspth,"Eventually collection_without_template is called and we don't have access to where it finds templates.",FALSE,TRUE,14,28,97,7,TRUE,TRUE,FALSE,TRUE,0,29
kaspth,"We could try and patch it in there, but then we'd fetch the templates twice. I'll admit I don't know how costly that is. But I'd rather not 😄",FALSE,TRUE,29,28,98,8,TRUE,TRUE,FALSE,TRUE,0,29
dhh,"It'd be awesome if it would use read_multi PER template type was being fetched, but that can be a second step. So say you have 5 amazing todos and 3 regular todos -- that'd be 2 read_multi's. One per type.",FALSE,TRUE,40,29,100,1,FALSE,TRUE,FALSE,TRUE,0,30
dhh,"Which actually leads me to a separate point. <%= render @collection_with_different_types %> is not something we currently have a way of doing by hand, if your partials don't map to the RecordIdentifier lookup. Need a way to do that.",FALSE,TRUE,39,30,102,1,FALSE,TRUE,FALSE,TRUE,0,31
kaspth,"Your last comment is a little too inside baseball for me 😄 I do recognize something about an identifier, but I've only looked at Action View for two days so it's pretty fuzzy.",FALSE,TRUE,33,31,103,0,TRUE,TRUE,FALSE,TRUE,0,32
dhh,"Haha, I'll explain. The template system includes a digest of the template file in all <% cache %> calls. This makes it such that if you change the template file, it automatically expires all the caches based on that template digest. The digest system does dependency tracking as well. So for example, a call to <%= render @notifications %> inside an index.html.erb file make make it such that any cache calls in that file depend on the notifications/_notification digest as well. It's a full dependency tree.",FALSE,TRUE,86,32,105,1,FALSE,TRUE,FALSE,TRUE,0,33
kaspth,"Thanks for the explanation �? I've looked in the cache helper and it's fairly readable.",FALSE,TRUE,15,33,106,0,TRUE,TRUE,FALSE,TRUE,0,34
kaspth,"@georgeclaghorn I guess I was illegible 😎",FALSE,TRUE,7,34,107,0,TRUE,TRUE,FALSE,TRUE,0,35
kaspth,"@dhh you had another concern on the original issue:",FALSE,TRUE,9,34,108,1,TRUE,FALSE,FALSE,TRUE,0,35
kaspth,"The one improvement I'd like to see is that the partial being rendered should still be able to have it's own caching call that's used when the partial is referred to on it's own, but this call obviously needs to be disregarded when rendered as part of a multi_get.",FALSE,TRUE,49,34,110,3,TRUE,TRUE,TRUE,TRUE,0,35
kaspth,"What do you mean by disregarded?Should we try and extract the inner template content from the cache call?Or that the collection renders the template as is - so it's cached independently - but stores it under a key the collection itself generates?",FALSE,TRUE,42,34,113,6,TRUE,TRUE,FALSE,TRUE,0,35
kaspth,"If it's the last scenario, then we're doing it. As far as I can understand my own code 😅",FALSE,TRUE,19,34,114,7,TRUE,TRUE,FALSE,TRUE,0,35
dhh,"It should do the former. This setup should work with only 1 cache:",FALSE,TRUE,13,35,115,0,FALSE,TRUE,TRUE,TRUE,0,36
dhh,"The partial with the cache call has to match what we expect from the render collection cache. If it does not, no caching. Because otherwise the render collection cache would make a bunch of caches that don't expire on the right things. In the example above, notification.event might change sooner than notification, but if render collection just caches on notification, it won't invalidate.",FALSE,TRUE,63,35,117,2,FALSE,TRUE,FALSE,TRUE,0,36
dhh,"Makes sense?",FALSE,TRUE,2,35,118,3,FALSE,TRUE,FALSE,TRUE,0,36
kaspth,"Right. I think it actually does work like that.",FALSE,TRUE,9,36,119,0,TRUE,TRUE,FALSE,TRUE,0,37
kaspth,"We do check if the cache call matches the name (i.e. notification and not notification.event). So as long as we just generate the same key as cache notification then we can read from the cache.",FALSE,TRUE,35,36,121,2,TRUE,TRUE,FALSE,TRUE,0,37
kaspth,"Is that what you meant by Just Work in the original issue?",FALSE,TRUE,12,36,122,3,TRUE,TRUE,FALSE,TRUE,0,37
dhh,"Yes, cools. Then we’re on the same page �?",FALSE,TRUE,9,37,123,0,FALSE,TRUE,FALSE,TRUE,0,38
dhh,"On Feb 16, 2015, at 14:01, Kasper Timm Hansen notifications@github.com wrote:",FALSE,TRUE,11,37,124,1,FALSE,TRUE,FALSE,TRUE,0,38
dhh,"Right. I think it actually does work like that.",FALSE,TRUE,9,37,125,2,FALSE,TRUE,FALSE,TRUE,0,38
dhh,"We do check if the cache call matches the name (i.e. notification and not notification.event). So as long as we just generate the same key as cache notification then we can read from the cache.",FALSE,TRUE,35,37,127,4,FALSE,TRUE,FALSE,TRUE,0,38
dhh,"Is that what you meant by Just Work in the original issue?",FALSE,TRUE,12,37,128,5,FALSE,TRUE,FALSE,TRUE,0,38
dhh,"—Reply to this email directly or view it on GitHub.",FALSE,TRUE,10,37,129,6,FALSE,TRUE,FALSE,TRUE,0,38
kaspth,"@dhh phew! This cache stuff screws with your head. I'll add a test to verify this �?",FALSE,TRUE,17,38,130,0,TRUE,TRUE,FALSE,TRUE,0,39
dhh,"Haha, yeah, it’s a lot of balls to keep in the air at the same time! We’re deducing a lot of stuff here. Both the caching fit and the caching key that mixes in the partial digest.",FALSE,TRUE,37,39,131,0,FALSE,TRUE,FALSE,TRUE,0,40
dhh,"On Feb 16, 2015, at 14:06, Kasper Timm Hansen notifications@github.com wrote:",FALSE,TRUE,11,39,132,1,FALSE,TRUE,FALSE,TRUE,0,40
dhh,"@dhh phew! This cache stuff screws with your head. I'll add a test to verify this",FALSE,TRUE,16,39,133,2,FALSE,TRUE,FALSE,TRUE,0,40
dhh,"—Reply to this email directly or view it on GitHub.",FALSE,TRUE,10,39,134,3,FALSE,TRUE,FALSE,TRUE,0,40
jeremy,"I'd expect this to use config.action_controller.cache_store (ActionController::Base.cache_store) since that's already used for fragment caching, and falls back to Rails.cache if unconfigured.",FALSE,FALSE,21,40,136,1,FALSE,TRUE,FALSE,TRUE,0,41
jeremy,"If we aren't checking for cache: '' or cache: [] values, we can rely on truthiness alone:",FALSE,FALSE,17,43,140,1,FALSE,TRUE,FALSE,TRUE,0,44
kaspth,"The original implementation would turn caching off with cache: false. Is there a better way to express that?",FALSE,TRUE,18,44,142,1,TRUE,TRUE,FALSE,TRUE,0,45
jeremy,"cache: false will result in @options.fetch(:cache, default_value) returning false, so cache_collection? will return false.",FALSE,FALSE,14,45,144,1,FALSE,FALSE,FALSE,TRUE,0,46
jeremy,"Can we push this check down into templates and memoize it to avoid repeated checks? Then template handlers can provide their own (possibly non-ERb) decision-making about hoisting partial caches up to the collection.",FALSE,FALSE,33,46,146,1,FALSE,TRUE,FALSE,TRUE,0,47
kaspth,"Good call �?",FALSE,TRUE,3,47,147,0,TRUE,FALSE,FALSE,TRUE,0,48
kaspth,"I just found it can't be in here anyway. When a template is rendered once, it's source will be set to nil, so our check will fail.",FALSE,TRUE,27,47,149,2,TRUE,TRUE,FALSE,TRUE,0,48
kaspth,"Adding eligible_for_automatic_collection_caching? to templates shortly.",FALSE,TRUE,5,47,150,3,TRUE,TRUE,FALSE,TRUE,0,48
jeremy,"This mutates the return value of PartialRenderer#collection_with/without_template, exposing us to regression if those methods are modified (for example, memoizing their result) in the future.",FALSE,FALSE,24,48,152,1,FALSE,TRUE,FALSE,TRUE,0,49
kaspth,"I was thinking about that too.",FALSE,TRUE,6,49,153,0,TRUE,FALSE,FALSE,TRUE,0,50
kaspth,"The only idea I could come up with is to the render the extra partials and do a second multi_read and returning the then cached partials.",FALSE,TRUE,26,49,155,2,TRUE,TRUE,FALSE,TRUE,0,50
kaspth,"But then we'd be doing two multi reads whenever there's new templates.",FALSE,TRUE,12,49,156,3,TRUE,TRUE,FALSE,TRUE,0,50
jeremy,"We could rendered_partials = @collection.any? ? yield.dup : []",FALSE,FALSE,9,50,158,1,FALSE,TRUE,FALSE,TRUE,0,51
kaspth,"I was thinking about this some more. It's a shame Enumerator raises a StopIteration exception, otherwise this would have worked (and we wouldn't have to dup the whole return value):",FALSE,TRUE,30,51,159,0,TRUE,TRUE,FALSE,TRUE,0,52
kaspth,"The weird thing was adding this didn't make any tests blow up, which kind of worries me.",FALSE,TRUE,17,51,160,1,TRUE,TRUE,FALSE,TRUE,0,52
jeremy,"You can use #to_h instead of Hash[ … ] now.",FALSE,FALSE,10,52,162,1,FALSE,TRUE,FALSE,TRUE,0,53
jeremy,"Quicker to build the hash as we go, too:",FALSE,FALSE,9,53,163,0,FALSE,FALSE,FALSE,TRUE,0,54
jeremy,"Should we memoize the entire result? Will @_controller ever flip between defined/undefined?",FALSE,FALSE,12,54,165,1,FALSE,TRUE,FALSE,TRUE,0,55
kaspth,"It won't. You're right.",FALSE,TRUE,4,55,166,0,TRUE,TRUE,FALSE,TRUE,0,56
jeremy,"Would rename the cache argument to reflect that it's cache.read_multi results, not the cache itself.",FALSE,FALSE,15,56,168,1,FALSE,TRUE,FALSE,TRUE,0,57
jeremy,"Can use Hash#fetch to good effect here:",FALSE,FALSE,7,57,170,1,FALSE,TRUE,FALSE,TRUE,0,58
kaspth,"Right on. Does it make sense to check for cache_options in both @options or @locals? It was in the original multi_fetch_fragments implementation and I don't have enough experience with this to judge it with.",FALSE,TRUE,34,58,172,1,TRUE,TRUE,FALSE,TRUE,0,59
jeremy,"I'm not sure where those options are coming from - depends on the caller behavior; hard to trace back.",FALSE,FALSE,19,59,173,0,FALSE,FALSE,FALSE,TRUE,0,60
kaspth,"I copied them over from the original implementation and there was no tests for it. I'm guessing it was useful to Nate and his team, but I'd just remove it.",FALSE,TRUE,30,60,174,0,TRUE,TRUE,FALSE,TRUE,0,61
kaspth,"Den 17/02/2015 kl. 21.16 skrev Jeremy Kemper notifications@github.com:",FALSE,TRUE,8,60,176,2,TRUE,TRUE,FALSE,TRUE,0,61
kaspth,"In actionview/lib/action_view/renderer/partial_renderer/collection_caching.rb:",FALSE,TRUE,2,60,177,3,TRUE,TRUE,FALSE,TRUE,0,61
kaspth,"def expanded_cache_key(key)",FALSE,TRUE,2,60,178,4,TRUE,FALSE,FALSE,TRUE,0,61
kaspth,"def caching_controller",FALSE,TRUE,2,60,180,6,TRUE,FALSE,FALSE,TRUE,0,61
kaspth,"def fetch_or_cache_partial(cache, order_by:)",FALSE,TRUE,3,60,182,8,TRUE,FALSE,FALSE,TRUE,0,61
kaspth,"I'm not sure where those options are coming from - depends on the caller behavior; hard to trace back.",FALSE,TRUE,19,60,183,9,TRUE,TRUE,FALSE,TRUE,0,61
kaspth,"—Reply to this email directly or view it on GitHub.",FALSE,TRUE,10,60,184,10,TRUE,TRUE,FALSE,TRUE,0,61
jeremy,"Partials often begin with <# Comment about partial %> - any way to detect that? It'll be tough to diagnose when/why autocaching works.",FALSE,FALSE,23,62,187,1,FALSE,TRUE,FALSE,TRUE,0,63
dhh,"We should log a fair chat about all this. Whether automatic caching is kicking in, etc.",FALSE,TRUE,16,63,188,0,FALSE,TRUE,TRUE,TRUE,0,64
kaspth,"I'm looking in to extending the regex to beware of those comments. My current attempt is trying to have an optional capture group something like this /\A(:?<%#.*%>)?<% cache\(?\s*(\w+\.?)/, but it doesn't work yet.",FALSE,TRUE,33,64,189,0,TRUE,TRUE,FALSE,TRUE,0,65
kaspth,"@dhh other places in both template and partial_renderer use instrumentation, should we go with as well or a plain old Rails.logger debug call?",FALSE,TRUE,23,64,191,2,TRUE,TRUE,TRUE,TRUE,0,65
kaspth,"Got it! Misremembered turning off capturing for a group as :? instead of ?:. I also added a \n?.",FALSE,TRUE,19,65,192,0,TRUE,TRUE,FALSE,TRUE,0,66
kaspth,"Here are my test cases: https://gist.github.com/kaspth/6ba8ac0356549e219b57. Let me know if you find scenarios I've missed. 😄",FALSE,TRUE,16,65,193,1,TRUE,TRUE,FALSE,TRUE,0,66
kaspth,"I've updated the gist trying to annotate the regex, but Ruby says  unmatched close parenthesis . I can't figure out how to get it working in. I'll upload the latest code without annotation now.",FALSE,TRUE,33,66,194,0,TRUE,TRUE,FALSE,TRUE,0,67
rafaelfranca,"I don't think we should be accessing Action Controller here.",FALSE,FALSE,10,67,196,1,FALSE,TRUE,TRUE,TRUE,0,68
kaspth,"Thanks, the cache helper in any template will check this anyway so you're right �?��?",FALSE,TRUE,15,68,197,0,TRUE,FALSE,FALSE,TRUE,0,69
rafaelfranca,"Same here. Not sure if we changed our minds but we wanted to decouple Action View from Action Pack and this is coupling it more.",FALSE,FALSE,25,69,198,0,FALSE,TRUE,FALSE,TRUE,0,70
kaspth,"�?, we're going to have to extract fragment_cache_key into a separate module included in controllers and views.",FALSE,TRUE,17,70,199,0,TRUE,FALSE,FALSE,TRUE,0,71
kaspth,"Then this would just be @view.fragment_cache_key",FALSE,TRUE,6,70,200,1,TRUE,TRUE,FALSE,TRUE,0,71
kaspth,"@rafaelfranca am I referencing this constant right? There's some documentation below that does it like this.",FALSE,TRUE,16,71,201,0,TRUE,TRUE,FALSE,TRUE,0,72
rafaelfranca,"Hmm, it doesn't sounds right to have this in Active Support. Can't we duplicate the implementation? Also why it is required in both frameworks?",FALSE,TRUE,24,72,203,1,FALSE,TRUE,FALSE,TRUE,0,73
kaspth,"Sure, I'll dupe it in CollectionCaching instead.",FALSE,TRUE,7,73,204,0,TRUE,TRUE,FALSE,TRUE,0,74
kaspth,"Honestly, I don't know. This should go into Action View where the other caching helpers are.",FALSE,TRUE,16,73,206,2,TRUE,TRUE,TRUE,TRUE,0,74
kaspth,"Whoops, I keep forgetting CollectionCaching is mixed into PartialRenderer and not ActionView::Base. I'll dupe it in ActionView::Base instead.",FALSE,TRUE,18,74,207,0,TRUE,TRUE,FALSE,TRUE,0,75
kaspth,"@dhh @jeremy is this an appropriate amount of logging to you?",FALSE,TRUE,11,75,209,1,TRUE,FALSE,FALSE,TRUE,0,76
kaspth,"We could potentially add conditional logging to explain why automatic caching didn't kick in.Did the collection render several templates? Did you pass a callable cache key? And was or wasn't the template eligible?",FALSE,TRUE,33,75,211,3,TRUE,TRUE,FALSE,TRUE,0,76
kaspth,"We'd probably need to soup the logging code up more though. I'm not exactly happy with soldering it into each of the methods, but it works.",FALSE,TRUE,26,75,212,4,TRUE,TRUE,FALSE,TRUE,0,76
dhh,"Hmm, I wonder if it won't actually be enough to rely on the multi_get render call since we'll see lines like  Read fragment views/recordings/431-6/dc02965b56829c216cdad6b48ecfaabc . Not sure what the multi_get lines logs.",FALSE,TRUE,31,76,214,1,FALSE,TRUE,FALSE,TRUE,0,77
kaspth,"I did remember seeing lines containing the fragment, but I don't think they were from read_multi. I'll recheck tomorrow.",FALSE,TRUE,19,77,215,0,TRUE,TRUE,FALSE,TRUE,0,78
kaspth,"I'm also logging the count of partials read from and written to cache. But I don't know how useful that is.",FALSE,TRUE,21,77,216,1,TRUE,TRUE,FALSE,TRUE,0,78
kaspth,"Sorry about this taking so long :)",FALSE,TRUE,7,77,217,2,TRUE,TRUE,FALSE,TRUE,0,78
kaspth,"Den 18/02/2015 kl. 22.06 skrev David Heinemeier Hansson notifications@github.com:",FALSE,TRUE,9,77,219,4,TRUE,TRUE,FALSE,TRUE,0,78
kaspth,"In actionview/lib/action_view/renderer/partial_renderer/collection_caching.rb:",FALSE,TRUE,2,77,220,5,TRUE,TRUE,FALSE,TRUE,0,78
kaspth,"def automatic_cache_eligible?",FALSE,TRUE,2,77,221,6,TRUE,FALSE,FALSE,TRUE,0,78
kaspth,"def single_template_render?",FALSE,TRUE,2,77,223,8,TRUE,FALSE,FALSE,TRUE,0,78
kaspth,"def callable_cache_key?",FALSE,TRUE,2,77,225,10,TRUE,FALSE,FALSE,TRUE,0,78
kaspth,"def template_eligible?",FALSE,TRUE,2,77,227,12,TRUE,FALSE,FALSE,TRUE,0,78
kaspth,"Hmm, I wonder if it won't actually be enough to rely on the multi_get render call since we'll see lines like  Read fragment views/recordings/431-6/dc02965b56829c216cdad6b48ecfaabc . Not sure what the multi_get lines logs.",FALSE,TRUE,31,77,229,14,TRUE,TRUE,FALSE,TRUE,0,78
kaspth,"—Reply to this email directly or view it on GitHub.",FALSE,TRUE,10,77,230,15,TRUE,TRUE,FALSE,TRUE,0,78
dhh,"No worries at all. Let’s get it right. Happy to also just get the main logic going, and then working on what the optimal logging mix is second.",FALSE,TRUE,28,78,231,0,FALSE,TRUE,FALSE,TRUE,0,79
dhh,"On Feb 18, 2015, at 13:20, Kasper Timm Hansen notifications@github.com wrote:",FALSE,TRUE,11,78,232,1,FALSE,TRUE,FALSE,TRUE,0,79
