% Generated by Discussion model node.4007.txt
% File generated on 2017/08/09 19:32:22

@relation pr1502321542265

@attribute author String
@attribute textual String
@attribute isProjectMember {TRUE, FALSE}
@attribute isInvited {TRUE, FALSE}
@attribute numberOfWords numeric
@attribute commentsSoFar numeric
@attribute allUtterancesSoFar numeric
@attribute utterancesInCommentSoFar numeric
@attribute utteredByOriginalPoster {TRUE, FALSE}
@attribute hasCapitalizedWord {TRUE, FALSE}
@attribute containsShould {TRUE, FALSE}
@attribute hasDecisions {TRUE, FALSE}
@attribute howManyDecisions numeric
@attribute idComment numeric
@attribute idPara numeric

@data
trevnorris,"Make sure you add _unrefed = false or similar to the Timer constructor, or you're mutating the object map.",FALSE,TRUE,19,3,16,0,FALSE,TRUE,FALSE,TRUE,0,4,1
Fishrock123,"@alexlamsl like maybe _parent?",FALSE,FALSE,4,4,17,0,TRUE,FALSE,FALSE,TRUE,0,5,1
Fishrock123,"@trevnorris good catch.",FALSE,FALSE,3,4,18,1,TRUE,FALSE,FALSE,TRUE,0,5,2
Fishrock123,"Actually, that doesn't apply to Timer, this sets it on the list not the timer itself. :)",FALSE,FALSE,17,5,19,0,TRUE,TRUE,FALSE,TRUE,0,6,1
alexlamsl,"@Fishrock123 yes _parent sounds good, then down below you can do delete list._parent[msecs]; instead of",FALSE,TRUE,15,6,20,0,FALSE,FALSE,FALSE,TRUE,0,7,1
alexlamsl,"@Fishrock123 isn't list a Timer object, as declared a few lines above?",FALSE,TRUE,12,7,21,0,FALSE,TRUE,FALSE,TRUE,0,8,1
Fishrock123,"@alexlamsl Ah, I thought he was referring to Timeout. This is a TimerWrap, imported as Timer.",FALSE,TRUE,16,8,22,0,TRUE,TRUE,FALSE,TRUE,0,9,1
Fishrock123,"@trevnorris were you referring to Timer, as in TimerWrap, or Timeout?",FALSE,TRUE,11,8,23,1,TRUE,TRUE,FALSE,TRUE,0,9,2
trevnorris,"EDIT: nm. forgot that Timer comes from node::TimerWrap::New() in src/timer_wrap.cc.",FALSE,TRUE,10,9,24,0,FALSE,TRUE,FALSE,TRUE,0,10,1
beaugunderson,"@Fishrock123 typo: efficent → efficient",FALSE,FALSE,5,10,25,0,FALSE,FALSE,FALSE,TRUE,0,11,1
Trott,"Super-micro-nits: fast and efficient is kind of redundant here. You can probably just say fast. Or efficient. You can probably also remove both instances of very from the sentence. Lastly, I think therefore is more natural and less confusing than as such. Therefore, it is important that the timers implementation be efficient.",FALSE,FALSE,52,11,26,0,FALSE,TRUE,FALSE,TRUE,0,12,1
Trott,"I promise not to do this for every sentence in the comments.",FALSE,FALSE,12,11,27,1,FALSE,FALSE,FALSE,TRUE,0,12,2
Fishrock123," fast  and  efficient  do not necessarily overlap here.",FALSE,TRUE,8,12,28,0,TRUE,FALSE,FALSE,TRUE,0,13,1
Fishrock123,"There is both execution speed and resource usage. :)",FALSE,TRUE,9,12,29,1,TRUE,FALSE,FALSE,TRUE,0,13,2
Fishrock123,"@sup & @beaugunderson Thanks, Atom's spelling detection isn't very good unfortunately. :(",FALSE,TRUE,12,13,30,0,TRUE,TRUE,FALSE,TRUE,0,14,1
pup,"@Fishrock123 overall, i have to say i'm very impressed. if only all lib files were documented this well...",FALSE,FALSE,18,14,31,0,FALSE,FALSE,FALSE,TRUE,0,15,1
pup,"the only thing i'd suggest is maybe having a kind of difficulty rating referring to how complex and hard to understand the code and the explaining comments are. sadly, you can't easily explain some things :(",FALSE,FALSE,36,14,32,1,FALSE,FALSE,FALSE,TRUE,0,15,2
pup,"but that's just an idea, and would maybe make more sense if, well, all lib files were documented this well.",FALSE,FALSE,20,14,33,2,FALSE,FALSE,FALSE,TRUE,0,15,3
pup,"LGTM once the spelling errors are fixed ^^",FALSE,FALSE,8,14,34,3,FALSE,FALSE,FALSE,TRUE,0,15,4
jscissr,"typo: mili → milli",FALSE,FALSE,4,15,35,0,FALSE,FALSE,FALSE,TRUE,0,16,1
Trott,"This is awesome. The resulting code is much easier to understand. The comments are helpful too.",FALSE,FALSE,16,16,36,0,FALSE,TRUE,FALSE,TRUE,0,17,1
alexlamsl,"Why not var list = lists[msecs] and save a branch clause below?",FALSE,TRUE,12,17,37,0,FALSE,TRUE,FALSE,TRUE,0,18,1
Fishrock123,"It might not exist yet, so we need to be able to check that make a new one if it does not exist yet.",FALSE,TRUE,24,18,38,0,TRUE,TRUE,FALSE,TRUE,0,19,1
alexlamsl,"What I meant is instead of",FALSE,TRUE,6,19,39,0,FALSE,TRUE,FALSE,TRUE,0,20,1
alexlamsl,"How about",FALSE,TRUE,2,19,40,1,FALSE,FALSE,FALSE,TRUE,0,20,2
Fishrock123,"Ah, that sounds good, yeah.",FALSE,TRUE,5,20,41,0,TRUE,TRUE,FALSE,TRUE,0,21,1
trevnorris,"try/catch -> try/finally",FALSE,TRUE,3,21,42,0,FALSE,FALSE,FALSE,TRUE,0,22,1
sindresorhus,"JavScript => JavaScript",FALSE,FALSE,3,22,43,0,FALSE,TRUE,FALSE,TRUE,0,23,1
sindresorhus,"descirbed => described",FALSE,FALSE,3,23,44,0,FALSE,FALSE,FALSE,TRUE,0,24,1
sindresorhus,"of => if",FALSE,FALSE,3,24,45,0,FALSE,FALSE,FALSE,TRUE,0,25,1
sindresorhus,"convinience => convenience",FALSE,FALSE,3,25,46,0,FALSE,FALSE,FALSE,TRUE,0,26,1
chrisdickinson,"typo: implementaion",FALSE,FALSE,2,26,47,0,FALSE,FALSE,FALSE,TRUE,0,27,1
chrisdickinson,"This sentence could use some clarification, I think — is the situation that the linked list container is a TimerWrap C++ handle, or that the head of the linked list is a TimerWrap? Are each of the subsequent items in the list TimerWrap instances, or just that initial object? (IIRC, it's just the one object to avoid ping-ponging between C++ and JS, and the following info seems to corroborate that)",FALSE,FALSE,70,27,48,0,FALSE,TRUE,FALSE,TRUE,0,28,1
Fishrock123,"It's the initial object per se, but effectively the  container  -- this is an object-property linked list though, so there is no true container.",FALSE,TRUE,24,28,49,0,TRUE,TRUE,FALSE,TRUE,0,29,1
Fishrock123,"It's also the thing that actually causes the timeout to happen also though.",FALSE,TRUE,13,28,50,1,TRUE,FALSE,FALSE,TRUE,0,29,2
chrisdickinson,"In that case, maybe something along these lines:",FALSE,FALSE,8,29,51,0,FALSE,TRUE,FALSE,TRUE,0,30,1
trevnorris,"do we have a policy on non-ASCII characters in source?",FALSE,TRUE,10,30,52,0,FALSE,FALSE,FALSE,TRUE,0,31,1
Fishrock123,"meh, ->, easy.",FALSE,TRUE,3,31,53,0,TRUE,FALSE,FALSE,TRUE,0,32,1
Fishrock123,"I don't think that's actually correct though.",FALSE,TRUE,7,32,54,0,TRUE,TRUE,FALSE,TRUE,0,33,1
Fishrock123,"i.e. it's more like:",FALSE,TRUE,4,32,55,1,TRUE,FALSE,FALSE,TRUE,0,33,2
Fishrock123,"The object you're getting the timers of off is always a TimerWrap at the start, but even though when  empty  the properties will point to itself, it will return null.",FALSE,TRUE,30,32,56,2,TRUE,TRUE,FALSE,TRUE,0,33,3
Fishrock123,"Not sure if that is important or how to articulate it better..",FALSE,TRUE,12,32,57,3,TRUE,FALSE,FALSE,TRUE,0,33,4
Fishrock123,"(Basically, read the linked list impl)",FALSE,TRUE,6,33,58,0,TRUE,FALSE,FALSE,TRUE,0,34,1
chrisdickinson,"Ah, in this case it'd probably be better to phrase",FALSE,FALSE,10,34,59,0,FALSE,TRUE,FALSE,TRUE,0,35,1
chrisdickinson,"As  the map associates millisecond durations with C++ TimerWrap objects, which have been augmented with linked list properties (see ./lib/internal/_linklist.js).  Also, it would be helpful to use consistent naming for that binding — we've imported it here as Timer, but in the comments we refer to it as TimerWrap. Juggling TimerWrap, Timer, and Timeout can get confusing quickly!",FALSE,FALSE,58,34,60,1,FALSE,TRUE,FALSE,TRUE,0,35,2
chrisdickinson,"for later in this case could mean temporally later (as in,  later today ), or spatially later (as in,  later in the array ), or both — it might be good to clarify which is meant here.",FALSE,FALSE,35,35,61,0,FALSE,FALSE,FALSE,TRUE,0,36,1
Fishrock123," for a later time ?",FALSE,TRUE,4,36,62,0,TRUE,FALSE,FALSE,TRUE,0,37,1
Fishrock123,"This is incorrect, I am wrong. @piscisaureus was right about the efficiency of the regular timers impl.",FALSE,TRUE,17,37,63,0,TRUE,TRUE,FALSE,TRUE,0,38,1
Fishrock123,"Heck, even after all of this I still didn't clue 100% into why this was supposed to be so efficient.",FALSE,TRUE,20,37,64,1,TRUE,TRUE,FALSE,TRUE,0,38,2
Fishrock123,"insert() doesn't actually insert, it only appends to the linked list. That is, it follows the libev guide closer than I had previously understood.",FALSE,TRUE,24,37,65,2,TRUE,TRUE,FALSE,TRUE,0,38,3
Fishrock123,"You only ever need to append to a list of timers scheduled for 50ms because even if you schedule two timers at the same time, none will ever be sooner than that timeout time, or an existing timeout, within that 50ms list.",FALSE,TRUE,42,37,67,4,TRUE,FALSE,FALSE,TRUE,0,38,4
Fishrock123,"On timeout, we only need to check the start of the list for timers that need to timeout. This is because all of those timers will only ever have a 50ms timeout, and so any timers past the first one that we don't need to timeout yet will also have a due date later than the current timeout, since they are all 50ms and must have been scheduled later than we first timed out.",FALSE,TRUE,74,37,68,5,TRUE,TRUE,FALSE,TRUE,0,38,5
Fishrock123,"I have now updated the PR with comments now correctly describing how exactly it works.",FALSE,TRUE,15,38,69,0,TRUE,TRUE,FALSE,TRUE,0,39,1
Fishrock123,"All operations in the JavaScript layer are virtually constant time. What we have effectively acts as a timer wheel. I do not think it is possible to make a better overall implementation.",FALSE,TRUE,32,38,70,1,TRUE,TRUE,FALSE,TRUE,0,39,2
misterdjules,"At first sight, it seems that not setting process.domain to null would break test/parallel/test-domain-exit-dispose-again.js now that #3990 landed.",FALSE,TRUE,18,39,71,0,FALSE,TRUE,FALSE,TRUE,0,40,1
alexlamsl,"@Fishrock123 friendly poke in case the code suggestion above got buried in parallel discussions...",FALSE,TRUE,14,40,72,0,FALSE,FALSE,FALSE,TRUE,0,41,1
Fishrock123,"I still have them In mind, I'm just thinking of the best way to go about things.",FALSE,TRUE,17,41,73,0,TRUE,TRUE,FALSE,TRUE,0,42,1
Fishrock123,"@misterdjules hmmm, let's find out:",FALSE,TRUE,5,42,74,0,TRUE,FALSE,FALSE,TRUE,0,43,1
Fishrock123,"CI rebased onto master: https://ci.nodejs.org/job/node-test-pull-request/866/",FALSE,TRUE,5,42,75,1,TRUE,FALSE,FALSE,TRUE,0,43,2
misterdjules,"@Fishrock123 Confirmed.",FALSE,TRUE,2,43,76,0,FALSE,TRUE,FALSE,TRUE,0,44,1
Fishrock123,"@misterdjules Indeed. New CI: https://ci.nodejs.org/job/node-test-pull-request/867/",FALSE,TRUE,5,44,77,0,TRUE,TRUE,FALSE,TRUE,0,45,1
misterdjules,"This comment is obsolete, and doesn't describe the current state of the code base. It seems that this PR is a good opportunity to remove it.",FALSE,TRUE,26,45,78,0,FALSE,TRUE,FALSE,TRUE,0,46,1
Fishrock123,"Noted, I'll take a look at it in detail.",FALSE,TRUE,9,46,79,0,TRUE,TRUE,FALSE,TRUE,0,47,1
Fishrock123,"Hmmm, the comment was originally added in b221fe9 and then updated for domains in 4401bb4. However, it used to continue.",FALSE,TRUE,20,47,80,0,TRUE,TRUE,FALSE,TRUE,0,48,1
Fishrock123,"I think I may have made a mistake here having it return as it it did in the original _unrefActive(), perhaps we are missing a test for this?",FALSE,TRUE,28,47,81,1,TRUE,TRUE,FALSE,TRUE,0,48,2
chrisdickinson,"Might simplify wording here (and answer  in comparison to what? ):",FALSE,FALSE,10,48,82,0,FALSE,TRUE,FALSE,TRUE,0,49,1
chrisdickinson," Certain operations carry minor overhead. This overhead is limited to the operation of accessing a specific list from the map, and the creation of new lists. Since these operations are infrequent, the effects of the overhead are negligible. ",FALSE,FALSE,38,48,83,1,FALSE,TRUE,FALSE,TRUE,0,49,2
Fishrock123,"Since these operations are infrequent",FALSE,TRUE,5,49,84,0,TRUE,TRUE,FALSE,TRUE,0,50,1
Fishrock123,"That's not true though. We technically still have to do a map lookup every insertion, but it's not O(n) since it's not actually affected by the number of timeouts, but rather the number of different timeout durations your program is using. Also, I'm not really sure how fast the JavaScript object/map lookups are, but they are pretty fast in comparison to doing a linked list insertion (not append). :/",FALSE,TRUE,69,49,85,1,TRUE,TRUE,FALSE,TRUE,0,50,2
Fishrock123,"(@bnoordhuis might know?)",FALSE,TRUE,3,49,86,2,TRUE,FALSE,FALSE,TRUE,0,50,3
chrisdickinson,"Some questions:",FALSE,FALSE,2,50,87,0,FALSE,TRUE,FALSE,TRUE,0,51,1
chrisdickinson,"What is constant-time timeout?",FALSE,FALSE,4,50,88,1,FALSE,FALSE,FALSE,TRUE,0,51,2
chrisdickinson,"Do we support insertion? Or just append?",FALSE,FALSE,7,50,89,2,FALSE,TRUE,FALSE,TRUE,0,51,3
chrisdickinson,"Do we re-use the leading TimerWrap object across ticks? For example: if you setTimeout(_=>setTimeout(_=>_, 50), 50), does the timer object get reused since a later tick placed a Timeout in the queue for 50 ms?",FALSE,FALSE,35,50,90,3,FALSE,TRUE,FALSE,TRUE,0,51,4
Fishrock123,"Would putting O(1) there help? beyond there,  wiki big-o notation . :s",FALSE,TRUE,11,51,91,0,TRUE,TRUE,FALSE,TRUE,0,52,1
Fishrock123,"That's tricky. Technically we insert into the map, but that's not what we focus on, because it's perf cost is usually trivial",FALSE,TRUE,22,51,92,1,TRUE,TRUE,FALSE,TRUE,0,52,2
Fishrock123,"In your example: probably, so long as you are inserting within the same timeout as the last one you are removing. i.e. Calling in nextTick would make a new handle. (Assuming that is the olny 50ms timer)",FALSE,TRUE,37,51,93,2,TRUE,TRUE,FALSE,TRUE,0,52,3
Fishrock123,"For 3., I think it may just be better to leave that point up to reading the impl. It doesn't have much to do with the overall architecture at that point.",FALSE,TRUE,31,52,94,0,TRUE,TRUE,FALSE,TRUE,0,53,1
Fishrock123,"@chrisdickinson I think I understand what you're trying to get to for 1. -- This language is usually used when referring to the operation that times out the timers as it is usually not the same as removing an arbitrary timeout, and certainly isn't in our case. In our case it is effectively a  shift()  operation.",FALSE,TRUE,56,53,95,0,TRUE,TRUE,FALSE,TRUE,0,54,1
misterdjules,"What does  entirely lazy  mean in this context?",FALSE,TRUE,8,54,96,0,FALSE,TRUE,FALSE,TRUE,0,55,1
Fishrock123,"Something like  Do as little as possible only when needed ",FALSE,TRUE,10,55,97,0,TRUE,TRUE,FALSE,TRUE,0,56,1
misterdjules,"Typo in  timeouts ?",FALSE,TRUE,3,56,98,0,FALSE,TRUE,FALSE,TRUE,0,57,1
misterdjules,"Any less-than constant overhead is left for a lower and inherently faster layer to handle. seems a bit vague and requires implicit knowledge of other layers. I imagine this refers to the way libuv handles actual timers? Maybe we should give more precise information here to what we refer, or just not mention it.",FALSE,TRUE,54,57,99,0,FALSE,TRUE,TRUE,TRUE,0,58,1
Fishrock123,"Would this be better?",FALSE,TRUE,4,58,100,0,TRUE,TRUE,FALSE,TRUE,0,59,1
Fishrock123,"Any less-than constant overhead is contained within the TimerWrap's libuv bindings.",FALSE,TRUE,11,58,101,1,TRUE,TRUE,FALSE,TRUE,0,59,2
Fishrock123,"I actually should take a look at libuv timers after this, ideally, we'd also use the same sort of implementation we have here in libuv and then just hand off anything truly O(n) to the OS / Processor.",FALSE,TRUE,38,58,102,2,TRUE,TRUE,TRUE,TRUE,0,59,3
misterdjules,"That seems highly subjective and unnecessary in a description of how a subsystem works.",FALSE,TRUE,14,59,103,0,FALSE,TRUE,FALSE,TRUE,0,60,1
Fishrock123,"Possibly, but you really can't do better than O(<number of different durations>) insertion and O(1) everything else. I can remove it if you'd like.",FALSE,TRUE,24,60,104,0,TRUE,TRUE,FALSE,TRUE,0,61,1
misterdjules,"Should _called be set in _runOnTimeout instead? It seems the two are directly related and that separating them could lead to _called being set at an inappropriate time if _runOnTimeout is called at a different time in a future refactoring.",FALSE,TRUE,40,61,105,0,FALSE,TRUE,FALSE,TRUE,0,62,1
Fishrock123,"_runOnTimeout is called at a different time in a future refactoring.",FALSE,TRUE,11,62,106,0,TRUE,FALSE,FALSE,TRUE,0,63,1
Fishrock123,"_runOnTimeout() is specifically not for convenience. As noted in it's comment it is only a perf optimization.",FALSE,TRUE,17,62,107,1,TRUE,TRUE,FALSE,TRUE,0,63,2
misterdjules,"The backing handle is a bit vague on what type of handle it is, I would suggest specifying it's a TimerWrap instance.",FALSE,TRUE,22,63,108,0,FALSE,TRUE,FALSE,TRUE,0,64,1
misterdjules,"One of the reasons why internal timers were handled in a different list was so that they use only one TimerWrap instance. That is, all internal timers, regardless of their delay, would use the same underlying timer. I believe this was done to prevent the creation of a lot of underlying timers and because at that time the implementers believed that this would hurt performance.",FALSE,TRUE,65,64,109,0,FALSE,TRUE,FALSE,TRUE,0,65,1
misterdjules,"@nodejs/ctc Does anyone have more context around this (benchmarks, sample code that shows pathological cases, etc.)? I started working on timers after internal timers were implemented, and so I'm not familiar with the details behind that decision.",FALSE,TRUE,37,64,110,1,FALSE,TRUE,FALSE,TRUE,0,65,2
Fishrock123,"I believe this was done to prevent the creation of a lot of underlying timers and because at that time the implementers believed that this would hurt performance.",FALSE,TRUE,28,65,111,0,TRUE,TRUE,FALSE,TRUE,0,66,1
Fishrock123,"Does anyone have more context around this (benchmarks, sample code that shows pathological cases, etc.)? I started working on timers after internal timers were implemented, and so I'm not familiar with the details behind that decision.",FALSE,TRUE,36,65,112,1,TRUE,TRUE,FALSE,TRUE,0,66,2
Fishrock123,"Nothing personal to TJ, but due to the fact that the original internal timers implementation was a sorted linked-list insert (O(n)), I'm lead to believe that TJ quite possibly just didn't fully understand the regular implementation. Considering there was no review it's quite probable the current internal timers implementation was somewhat of an impulsive mistake. f46ad01",FALSE,TRUE,56,65,113,2,TRUE,TRUE,FALSE,TRUE,0,66,3
Fishrock123,"This actually reverts the timer implementation to the original, with the added benefit that it also supports implicitly unreferenced (internal) timers. There were never perf / memory problems with the original as far as I can tell.",FALSE,TRUE,37,65,114,3,TRUE,TRUE,FALSE,TRUE,0,66,4
misterdjules,"For instance,  _unrefActive is used to update the date cache for HTTP response headers. Under heavy load, it is possible to create one timer handle every second with the code in this PR whereas the current _unrefActive implementation would create just one timer handle the first time utcDate is called.",FALSE,TRUE,51,66,115,0,FALSE,TRUE,FALSE,TRUE,0,67,1
misterdjules,"Your benchmarks suggest it doesn't have any impact on CPU usage, so it may very well be a premature optimization.",FALSE,TRUE,20,66,116,1,FALSE,TRUE,FALSE,TRUE,0,67,2
misterdjules,"At least today except for the utcDate implementation, I can't think of a realistic/common use case where this optimization would apply in node's source, and even in this case it doesn't seem to have a significant impact.",FALSE,TRUE,37,66,117,2,FALSE,TRUE,FALSE,TRUE,0,67,3
Fishrock123,"Wait, one timer handle a second is almost nothing, I'm testing making... tens of thousands per second? ...",FALSE,TRUE,18,67,118,0,TRUE,TRUE,FALSE,TRUE,0,68,1
misterdjules,"@Fishrock123 Do you have any results form the tests mentioned in your comment above?",FALSE,TRUE,14,68,119,0,FALSE,TRUE,FALSE,TRUE,0,69,1
misterdjules,"@Fishrock123 Thank you for doing this, it seems clear that it will improve the readability of the timers module.",FALSE,TRUE,19,69,120,0,FALSE,TRUE,FALSE,TRUE,0,70,1
misterdjules,"I have not yet run performance testing / profiling on this",FALSE,TRUE,11,70,122,1,FALSE,FALSE,FALSE,TRUE,0,71,1
misterdjules,"Did you have some time to run performance tests and profiling? We'll need these results and a detailed description of the methodology you used to run them to be able to review these changes.",FALSE,TRUE,34,70,123,2,FALSE,TRUE,FALSE,TRUE,0,71,2
indutny,"How come this PR did not mention ctc or collaborators for two days? :) I don't see the issues that does not have mentions!",FALSE,FALSE,24,71,124,0,FALSE,TRUE,FALSE,TRUE,0,72,1
Fishrock123,"@indutny idk I don't like always spamming everyone's inboxes right away. :)",FALSE,TRUE,12,72,125,0,TRUE,TRUE,FALSE,TRUE,0,73,1
Fishrock123,"@nodejs/ctc ptal",FALSE,TRUE,2,72,126,1,TRUE,FALSE,FALSE,TRUE,0,73,2
Fishrock123,"Did you have some time to run performance tests and profiling?",FALSE,TRUE,11,73,127,0,TRUE,TRUE,FALSE,TRUE,0,74,1
Fishrock123,"Yes. See https://github.com/Fishrock123/node-perf-results/tree/master/pr-4007, possibly more to come but tbh it appears unnecessary.",FALSE,TRUE,12,73,128,1,TRUE,TRUE,FALSE,TRUE,0,74,2
Fishrock123,"We'll need these results and a detailed description of the methodology you used to run them to be able to review these changes.",FALSE,TRUE,23,73,129,2,TRUE,FALSE,FALSE,TRUE,0,74,3
Fishrock123,"It's actually also objectively better. If you pay careful attention, we replaced an O(n) onTimeout for internal timers with a O(x) (Where x is the number of different timeout durations.)  insertion , where the only insertion is a map lookup of possible durations, and the actual scheduling is an O(1) append.",FALSE,TRUE,50,73,130,3,TRUE,TRUE,FALSE,TRUE,0,74,4
Fishrock123,"Oh and it's easier to read.",FALSE,TRUE,6,73,131,4,TRUE,FALSE,FALSE,TRUE,0,74,5
Fishrock123,"A note on the O(x) insertions. That x will only be affected by things that use _unrefActive() and not user timers. The more timeouts of the same duration that core uses the more efficient this will be.",FALSE,TRUE,37,74,132,0,TRUE,TRUE,FALSE,TRUE,0,75,1
misterdjules,"@Fishrock123 Thank you for the benchmarks results.",FALSE,TRUE,7,75,133,0,FALSE,TRUE,FALSE,TRUE,0,76,1
misterdjules,"It's interesting to see that the number of requests/second handled with the code in this PR is slightly lower for test1: 4648.92 vs 4701.17. It would be interesting to see the distribution of results over a larger number of runs (we could start with 10 runs).",FALSE,TRUE,46,75,134,1,FALSE,TRUE,FALSE,TRUE,0,76,2
misterdjules,"As I said previously, there's no doubt that the code feels easier to read and has better algorithmic complexity in all use cases. But without tests and benchmarks, and just by reading code, we cannot confirm the impact of these changes on performance. Now that you've provided us with these benchmarks, we have some tools to confirm our assumptions, and that the performance seems to be very good.",FALSE,TRUE,68,75,135,2,FALSE,TRUE,FALSE,TRUE,0,76,3
misterdjules,"I would be interested to see a comparison of master vs this PR with the first benchmark mentioned in my previous analysis of _unrefActive's performance:",FALSE,TRUE,25,75,136,3,FALSE,TRUE,FALSE,TRUE,0,76,4
misterdjules,"It's definitely not a common use case, but I would expect your changes to lead to a much better performance and this would be another data point in favor of this PR.",FALSE,TRUE,32,75,137,4,FALSE,TRUE,FALSE,TRUE,0,76,5
Fishrock123,"It's interesting to see that the number of requests/second handled with the code in this PR is slightly lower for test1: 4648.92 vs 4701.17. It would be interesting to see the distribution of results over a larger number of runs (we could start with 10 runs).",FALSE,TRUE,46,76,138,0,TRUE,TRUE,FALSE,TRUE,0,77,1
Fishrock123,"I wouldn't pay much attention to that. There are a number of things that could have caused that due to my setup. Notably running wrk from my laptop hitting a remote box while running spotify etc.This setup still provides enough load to get perf usage numbers by %, but the actual throughput isn't something I would pay attention to for this. (Also I'm 99% certain it would be bottlenecking elsewhere.)",FALSE,TRUE,70,76,139,1,TRUE,TRUE,FALSE,TRUE,0,77,2
Fishrock123,"I would be interested to see a comparison of master vs this PR with the first benchmark mentioned in my previous analysis of _unrefActive's performance:",FALSE,TRUE,25,76,140,2,TRUE,TRUE,FALSE,TRUE,0,77,3
Fishrock123,"Will do.",FALSE,TRUE,2,76,141,3,TRUE,FALSE,FALSE,TRUE,0,77,4
Fishrock123,"@misterdjules I changed this back to continue as it was in the regular timers. In _unrefActive() it was return. This still seems like it could be applicable but we don't have a test for it. Could you clarify and/or help make a test if one is necessary?",FALSE,TRUE,47,77,142,0,TRUE,TRUE,FALSE,TRUE,0,78,1
Fishrock123,"EDIT: comment in the wrong spot..",FALSE,TRUE,6,77,143,1,TRUE,FALSE,FALSE,TRUE,0,78,2
Fishrock123,"@misterdjules I changed this back to continue as it was in the regular timers. In _unrefActive() it was return. This still seems like it could be applicable but we don't have a test for it. Could you clarify and/or help make a test if one is necessary?",FALSE,TRUE,47,78,144,0,TRUE,TRUE,FALSE,TRUE,0,79,1
misterdjules,"Do you mean the return statement in _makeTimerTimeout? It was return statement for unrefed timers because that logic is encapsulated in a function, so that return is the equivalent to the continue in the listOnTimeout loop.",FALSE,TRUE,36,79,145,0,FALSE,TRUE,FALSE,TRUE,0,80,1
misterdjules,"There's at least one place where we used to have a test for this behavior for timers created with setTimeout, but I removed it with #3990.",FALSE,TRUE,26,79,146,1,FALSE,TRUE,FALSE,TRUE,0,80,2
