% Generated by Discussion model rails.6685.txt
% File generated on 2017/08/11 11:55:43

@relation pr1502466943409

@attribute author String
@attribute textual String
@attribute isProjectMember {TRUE, FALSE}
@attribute isInvited {TRUE, FALSE}
@attribute numberOfWords numeric
@attribute commentsSoFar numeric
@attribute allUtterancesSoFar numeric
@attribute utterancesInCommentSoFar numeric
@attribute utteredByOriginalPoster {TRUE, FALSE}
@attribute hasCapitalizedWord {TRUE, FALSE}
@attribute containsShould {TRUE, FALSE}
@attribute hasDecisions {TRUE, FALSE}
@attribute howManyDecisions numeric
@attribute idComment numeric
@attribute idPara numeric

@data
tarcieri,"@josevalim for what it's worth, I've been somewhat interested in writing a lock-free cache that uses ConcurrentHashMap on JRuby and the Atomic gem elsewhere. I'd be shooting for something like the ActiveSupport::Cache::Store API",FALSE,TRUE,33,27,53,0,TRUE,TRUE,FALSE,TRUE,0,28,1
josevalim,"@tarcieri Seems reasonable. The thing is that the resolver currently uses a nested hash structure which I believe would be expensive expensive with ConcurrentHashMap. I think it would be better to use an array as a key. So basically different Ruby implementations will require different storing strategies, so an abstraction may not fit forcing us to solve the problem inside Rails itself (which is fine, imo).",FALSE,TRUE,66,28,55,1,FALSE,TRUE,FALSE,TRUE,0,29,1
josevalim,"@tarcieri are you sure there is no contention? I believe it is common to have an application that, while rendering, does a another request to load a json or an inline image file from the rails app. They could easily try to load the same constant in such cases, c/d?",FALSE,TRUE,50,29,57,1,FALSE,TRUE,FALSE,TRUE,0,30,1
atambo,"+1, I've been running with config.threadsafe! using jruby 1.6.x running on tomcat and with mri 1.9.2 running on unicorn and both have been working fine for around a year.",FALSE,FALSE,29,30,58,0,FALSE,TRUE,FALSE,TRUE,0,31,1
tarcieri,"@josevalim sure, you might be doing something to where there is a little contention, but your chances of actually exposing concurrency-related issues in a development environment are probably pretty slim compared to what you'll experience in a load test/smoke test or production.",FALSE,TRUE,42,31,59,0,TRUE,FALSE,FALSE,TRUE,0,32,1
josevalim,"@atambo are you running with it on in which environments?",FALSE,TRUE,10,32,60,0,FALSE,FALSE,FALSE,TRUE,0,33,1
josevalim,"@tarcieri yup, agreed.",FALSE,TRUE,3,32,61,1,FALSE,FALSE,FALSE,TRUE,0,33,2
atambo,"@josevalim, production environment only.",FALSE,TRUE,4,33,62,0,FALSE,FALSE,FALSE,TRUE,0,34,1
anildigital,"@josevalim pull request is for only production environment not for development environment :)",FALSE,FALSE,13,34,63,0,FALSE,FALSE,FALSE,TRUE,0,35,1
josevalim,"A-ha. Unsure why I was thinking about development mode but honestly, whynot? This is inline with @tenderlove's reasoning.",FALSE,TRUE,18,35,65,1,FALSE,TRUE,FALSE,TRUE,0,36,1
thedarkone,"Making development mode multithreaded is a very bad idea. Rails should have a global mutex in development mode and thread-safe mode with eager loading in production.",FALSE,TRUE,26,36,67,1,FALSE,TRUE,TRUE,TRUE,0,37,1
tsaleh,"Hope I'm not being dense, but why do we want development andproduction modes to diverge?",FALSE,FALSE,15,37,69,1,FALSE,TRUE,FALSE,TRUE,0,38,1
tsaleh,"Making development mode multithreaded is a very bad idea. Rails should have a global mutex in development mode and thread-safe mode with eager loading in production.",FALSE,FALSE,26,37,70,2,FALSE,TRUE,TRUE,TRUE,0,38,2
tsaleh,"Reply to this email directly or view it on GitHub:#6685 (comment)",FALSE,FALSE,11,37,71,3,FALSE,TRUE,FALSE,TRUE,0,38,3
tarcieri,"@tsaleh Rails uses eager loading in thread-safe production mode now, because autoload isn't (or wasn't) thread safe.",FALSE,TRUE,17,38,72,0,TRUE,TRUE,FALSE,TRUE,0,39,1
tarcieri,"In development mode you probably want lazy autoload and reloading",FALSE,TRUE,10,38,74,2,TRUE,TRUE,FALSE,TRUE,0,39,2
plentz,"+1 for removing threadsafe flag.",FALSE,FALSE,5,39,75,0,FALSE,FALSE,FALSE,TRUE,0,40,1
plentz,"Just a real life case: I'm using rails 3.2.x(and jruby) with threadsafe enabled in production for a few months and everything is running fine(after the last refactor @ connection pool from @tenderlove). Huge performance gains.",FALSE,FALSE,35,39,76,1,FALSE,TRUE,FALSE,TRUE,0,40,2
fxn,"@headius let me reply since I expressed my opinion that I prefer the flag to be off.",FALSE,FALSE,17,40,77,0,FALSE,TRUE,FALSE,TRUE,0,41,1
fxn,"First of all, I understand people that run or want to run in a threaded environment. That's awesome, but that by itself is not the criteria you use to choose a configuration default value.",FALSE,FALSE,34,40,78,1,FALSE,TRUE,FALSE,TRUE,0,41,2
fxn,"Some say  hey, I love JRuby and have been running an app with threadsafe on in production with excellent results . Fine, but that is not an enough argument for a change in a generated flag from my perspective. The measure to choose a default value for me is a balance between what makes sense in practical terms looking at the project and the community as a whole, and which is the value most people won't touch.",FALSE,FALSE,76,40,80,3,FALSE,TRUE,FALSE,TRUE,0,41,3
fxn,"I think we will all agree that multi-process is dominant today. I don't think it is a good idea to flip this for all users in Rails 4 because albeit it is fantastic to push this stuff to find bugs, in practice that means bugs in production for end-users that are running multi-process anyway.",FALSE,FALSE,54,40,81,4,FALSE,TRUE,FALSE,TRUE,0,41,4
fxn,"As a project maintainer that sounds backwards for me. If you are running in multi-process and you want to use this in production and provide feedback, then you should be the one turning the flag on.",FALSE,FALSE,36,40,82,5,FALSE,TRUE,TRUE,TRUE,0,41,5
fxn,"Lastly, about the existence of the flag, it would be awesome to be able to claim that Rails is thread-safe and remove it. Well, you need to forget about constant autoloading and some stuff that's nice in development mode and not thread-safe, so in the mid term Rails is not going to be thread-safe in all environments. Therefore, we cannot remove the flag.",FALSE,FALSE,63,40,84,7,FALSE,TRUE,FALSE,TRUE,0,41,6
fxn,"Let me stress this reply is not about threads vs processes, my answer addresses this particular pull request that wants to change a default value.",FALSE,FALSE,25,40,85,8,FALSE,FALSE,FALSE,TRUE,0,41,7
tenderlove,"I think we will all agree that multi-process is dominant today. I don't think it is a good idea to flip this for all users in Rails 4 because albeit it is fantastic to push this stuff to find bugs, in practice that means bugs in production for end-users that are running multi-process anyway.",FALSE,TRUE,54,41,86,0,FALSE,TRUE,FALSE,TRUE,0,42,1
tenderlove,"This change is in the generators and only impacts newly created apps.",FALSE,TRUE,12,41,87,1,FALSE,FALSE,FALSE,TRUE,0,42,2
tenderlove,"Lastly, about the existence of the flag, it would be awesome to be able to claim that Rails is thread-safe and remove it. Well, you need to forget about constant autoloading and some stuff that's nice in development mode and not thread-safe, so in the mid term Rails is not going to be thread-safe in all environments. Therefore, we cannot remove the flag.",FALSE,TRUE,63,41,88,2,FALSE,TRUE,FALSE,TRUE,0,42,3
tenderlove,"This change is only to the production configuration, not the dev configuration.",FALSE,TRUE,12,41,89,3,FALSE,FALSE,FALSE,TRUE,0,42,4
tarcieri,"I don't think it is a good idea to flip this for all users in Rails 4 because albeit it is fantastic to push this stuff to find bugs, in practice that means bugs in production for end-users that are running multi-process anyway.",FALSE,TRUE,43,42,90,0,TRUE,TRUE,FALSE,TRUE,0,43,1
tarcieri,"The amazing thing about this setting is that it's a default in a generator. If you're afraid of the multithreaded boogieman, you are free to turn it off. I agree that it does bring about the minimum amount of education that if you don't want to learn about thread safety in Ruby, you will need to find this setting and disable it.",FALSE,TRUE,62,42,91,1,TRUE,TRUE,FALSE,TRUE,0,43,2
fxn,"On Tue, Jun 12, 2012 at 1:29 AM, Aaron Patterson <reply@reply.github.com",FALSE,FALSE,11,43,92,0,FALSE,TRUE,FALSE,TRUE,0,44,1
fxn,"I think we will all agree that multi-process is dominant today. I don'tthink it is a good idea to flip this for all users in Rails 4 becausealbeit it is fantastic to push this stuff to find bugs, in practice thatmeans bugs in production for end-users that are running multi-processanyway.",FALSE,FALSE,50,43,94,2,FALSE,TRUE,FALSE,TRUE,0,44,2
fxn,"This change is in the generators and only impacts newly created apps.",FALSE,FALSE,12,43,95,3,FALSE,FALSE,FALSE,TRUE,0,44,3
fxn,"Newly created apps, the majority of which are meant to run in amulti-process production setup.",FALSE,FALSE,15,43,96,4,FALSE,FALSE,FALSE,TRUE,0,44,4
fxn,"Lastly, about the existence of the flag, it would be awesome to be ableto claim that Rails is thread-safe and remove it. Well, you need to forgetabout constant autoloading and some stuff that's nice in development modeand not thread-safe, so in the mid term Rails is not going to bethread-safe in all environments. Therefore, we cannot remove the flag.",FALSE,FALSE,59,43,97,5,FALSE,TRUE,FALSE,TRUE,0,44,5
fxn,"This change is only to the production configuration, not the devconfiguration.",FALSE,FALSE,11,43,98,6,FALSE,FALSE,FALSE,TRUE,0,44,6
fxn,"Sure, but some comments in the thread mentioned getting rid of the flagaltogether. I was addressing those comments in that paragraph, not thepatch itself.",FALSE,FALSE,24,43,99,7,FALSE,TRUE,FALSE,TRUE,0,44,7
tenderlove,"Newly created apps, the majority of which are meant to run in amulti-process production setup.",FALSE,TRUE,15,44,100,0,FALSE,TRUE,FALSE,TRUE,0,45,1
tenderlove,"Enabling config.threadsafe! will not break a multiprocess setup.  Are we trying to encourage people to write non-threadsafe code?  I really don't understand the motivation.  I definitely wouldn't change this for existing apps, but for new ones, I don't understand the harm.  Can you enumerate actual problems a person would encounter?",FALSE,TRUE,54,44,102,2,FALSE,TRUE,FALSE,TRUE,0,45,2
nahi,"autoload in CRuby 1.9.3 is NOT MT-safe. autoload in JRuby 1.6.6+ and CRuby 2.0.0dev should be MT-safe now.",FALSE,TRUE,18,45,103,0,FALSE,TRUE,TRUE,TRUE,0,46,1
nahi,"My understanding is that Rails has two customized version of auto feature loading:  customized autoload  for production mode and  on-demand file reloading  for development mode. Per  customized autoload , it might be MT-safe on 1.6.6+ and 2.0.0dev. Per  on-demand file reloading , Rails needs some solution. (ClassLoader, MVM, or something)",FALSE,TRUE,48,45,104,1,FALSE,TRUE,FALSE,TRUE,0,46,2
nahi,"@josevalim, please let me know if you find that  customized autoload  (in production) is still NOT MT-safe.",FALSE,TRUE,17,45,105,2,FALSE,TRUE,FALSE,TRUE,0,46,3
josevalim,"@nahi perfect, thanks for the response.",FALSE,TRUE,6,46,106,0,FALSE,FALSE,FALSE,TRUE,0,47,1
josevalim,"@nahi @tenderlove can we backport the fixes and make CRuby 1.9.3 autoload threadsafe as well? Or would it be too much work? If we can get those backported it would be awesome since we would be looking at a period of 6 months for another release (I assume).",FALSE,TRUE,48,46,107,1,FALSE,TRUE,FALSE,TRUE,0,47,2
nahi,"@josevalim Related tickets: [Fix] http://bugs.ruby-lang.org/issues/921 and [Backport rejected] http://bugs.ruby-lang.org/issues/5621",FALSE,TRUE,9,47,108,0,FALSE,TRUE,FALSE,TRUE,0,48,1
nahi,"I still have a hope of backport but we need counterstatement for http://bugs.ruby-lang.org/issues/5621#note-21",FALSE,TRUE,13,47,109,1,FALSE,FALSE,FALSE,TRUE,0,48,2
josevalim,"Thanks @nahi, may I ask you a couple more questions?",FALSE,TRUE,10,48,110,0,FALSE,TRUE,FALSE,TRUE,0,49,1
josevalim,"In the backport discussion, Yehuda raised a scenario about parallel autoloads (where Foo and Bar depend on which other) and later parallel requires were failing. Which of those are fixed on trunk?",FALSE,TRUE,32,48,111,1,FALSE,TRUE,FALSE,TRUE,0,49,2
josevalim,"Also, assuming the parallel autoload is fixed, is it fixed by having an autoload lock? If so, I assume requires inside autoloaded files won't run in parallel, so even if if the parallel requires are not fixed, it should not be an issue with Rails.",FALSE,TRUE,45,48,113,3,FALSE,TRUE,TRUE,TRUE,0,49,3
josevalim,"@nahi regarding your comments about the customized versions of autoload, Rails depends on two autoload mechanisms and on two loading strategies. Libraries code (and Rails code) are developed using Ruby's autoload, application code (models, controllers, etc) are loaded via AS::Dependencies. Code loaded via Ruby's autoload is not unloaded after a request, the ones loaded via AS::Dependencies are.",FALSE,TRUE,57,48,114,4,FALSE,TRUE,FALSE,TRUE,0,49,4
josevalim,"In development, both are really lazy loaded (lazy strategy). In production, we eager load (eager strategy) but what we eager load depends on if config.threadsafe! was called or not. If not threadsafe, we eager load all of AS::Dependencies (models, controllers, etc) and that is it. If threadsafe, we eager load all of AS::Dependencies plus all libraries and Rails frameworks that we are aware of. The reason we do this second step is to exactly work around the fact Ruby's autoload was not thread safe.",FALSE,TRUE,84,48,115,5,FALSE,TRUE,FALSE,TRUE,0,49,5
josevalim,"In other words:",FALSE,TRUE,3,48,116,6,FALSE,FALSE,FALSE,TRUE,0,49,6
josevalim,"If we want to stop preloading frameworks (which is expensive), Ruby's autoload needs to be thread safe",FALSE,TRUE,17,48,118,8,FALSE,TRUE,FALSE,TRUE,0,49,7
josevalim,"If we want to use threadsafe in development and/or stop eager loading AS::Dependencies in production, we need to make Rails' autoload thread safe. While I believe multi-process apps could benefit from not having eager loading in production (faster boot time, load only what is need on every request), eager loading is probably a good idea for multi-threaded apps (to avoid dog-pile effect on multiple threads loading the same code at the same time)",FALSE,TRUE,73,48,120,10,FALSE,TRUE,FALSE,TRUE,0,49,8
josevalim,"Extra note, if someone is using JRuby 1.6.6+ in production, I would like to recommend to do the following in production:",FALSE,TRUE,21,49,121,0,FALSE,TRUE,FALSE,TRUE,0,50,1
josevalim,"Since JRuby's autoload is threadsafe, there is no need to preload all of Rails. You should have faster boot time and lower memory usage. If any of you do, please let me know how it goes.",FALSE,TRUE,36,49,122,1,FALSE,TRUE,TRUE,TRUE,0,50,2
plentz,"@josevalim I am. I will try to do that. Today, I have to add the following lines to the application.rb to make my app work",FALSE,FALSE,25,50,123,0,FALSE,TRUE,FALSE,TRUE,0,51,1
josevalim,"@plentz in theory, everything in app is already eager loaded:",FALSE,TRUE,10,51,124,0,FALSE,FALSE,FALSE,TRUE,0,52,1
josevalim,"lib is not, but in theory nothing there is autoloaded (unless you set it to be autoloaded as well) and should be required whenever it needs to be used (in your app files or on initialization).",FALSE,TRUE,36,51,126,2,FALSE,FALSE,TRUE,TRUE,0,52,2
fxn,"@tenderlove I don't have any issue in mind off the top of my head, though I wonder about edge cases I don't foresee. I don't have certainty either though and I'll think about it.",FALSE,FALSE,34,52,127,0,FALSE,TRUE,FALSE,TRUE,0,53,1
fxn,"But this is something akin to the connection pool for me: Why the heck is Rails generating a connection pool of size 5 as a default when the vast majority of applications do not even need a connection pool? Why not a connection of pool of size 1? Why not have the connection pool as an opt-in?",FALSE,FALSE,57,52,129,2,FALSE,TRUE,FALSE,TRUE,0,53,2
fxn,"I don't care it is ultra-cheap, only one connection is used in multi-process anyway, and all those arguments. It is conceptual, a user with a multi-process deployment in my view should not have thread-related configuration options to deal with. That's my conceptual mismatch with all this. And that is why I prefer off as a default that matches the majority of apps out there.",FALSE,FALSE,64,52,130,3,FALSE,TRUE,TRUE,TRUE,0,53,3
fxn,"That being said, I don't feel strong about this. I have expressed my point of view to contribute to the discussion. If there was consensus in core that on is better that'd be OK for me.",FALSE,FALSE,36,52,131,4,FALSE,TRUE,FALSE,TRUE,0,53,4
josevalim,"@fxn the deployment being multi-process does not mean the application is not multi-threaded. With sidekiq and celluloid becoming more popular and even with Rails 4 threaded queue, this will become more and more common. That said, I am fine with having a connection pool and having a default size > 1 (the actual value should go in another discussion).",FALSE,TRUE,59,53,133,1,FALSE,TRUE,TRUE,TRUE,0,54,1
josevalim,"The way I see the connection pool (and concurrency in general) is as any other Rails feature, it is better to be on by default, so the ecosystem can build software based on this assumption. The cost and conceptual arguments you present are the same as any other Rails feature (for example, one could argue to turn off many features by default to reduce eventual conceptual and performance cost).",FALSE,TRUE,69,53,135,3,FALSE,TRUE,FALSE,TRUE,0,54,2
fxn,"On Tue, Jun 12, 2012 at 4:04 PM, Jos̩ Valim <reply@reply.github.com",FALSE,TRUE,11,54,136,0,FALSE,TRUE,FALSE,TRUE,0,55,1
fxn,"@fxn the deployment being multi-process does not mean the application is",FALSE,TRUE,11,54,138,2,FALSE,FALSE,FALSE,TRUE,0,55,2
fxn,"not multi-threaded.",FALSE,TRUE,2,54,139,3,FALSE,FALSE,FALSE,TRUE,0,55,3
fxn,"Yes yes.",FALSE,TRUE,2,54,140,4,FALSE,FALSE,FALSE,TRUE,0,55,4
deanpcmad,"What would be the advantages of using threadsafe!?",FALSE,FALSE,8,55,142,1,FALSE,TRUE,FALSE,TRUE,0,56,1
tarcieri,"@deanperry when your Rails app is talking to a database or another external service, it can continue processing requests instead of sitting around doing nothing while waiting for the database to respond",FALSE,TRUE,32,56,144,1,TRUE,TRUE,FALSE,TRUE,0,57,1
deanpcmad,"@tarcieri ah I see, thanks. Makes sense!",FALSE,FALSE,7,57,145,0,FALSE,TRUE,FALSE,TRUE,0,58,1
headius,"I am actually curious about how threadsafe mode might affect MRI deployments, actually. In theory, you could improve throughput of a single MRI instance by having threading-aware C extensions and funneling additional requests through it, so blocking calls don't just put that instance to sleep.",FALSE,TRUE,45,58,146,0,FALSE,TRUE,FALSE,TRUE,0,59,1
headius,"Threadsafe mode should absolutely, positively be the future for Rails, and not just because of JRuby/Rubinius.",FALSE,TRUE,16,58,147,1,FALSE,TRUE,TRUE,TRUE,0,59,2
tarcieri,"@headius my experience with single-threaded MRIs has been people are afraid to have long-running requests in Rails in general, because long-running requests block an instance that could otherwise be servicing traffic.",FALSE,TRUE,31,59,148,0,TRUE,TRUE,FALSE,TRUE,0,60,1
tarcieri,"There have been many times throughout the history of my usage of Rails where I would like to do things like make requests to APIs that might take a long time to return a response (or hit many APIs at once), or dynamically generate a large response that may be quick to generate but takes a long time to stream to a client (X-Sendfile, anyone?). These are examples of primarily I/O bound activities that would prevent a Rails application from continuing to process requests.",FALSE,TRUE,84,59,149,1,TRUE,TRUE,FALSE,TRUE,0,60,2
tarcieri,"As soon as you run into any of these sorts of use cases threads begin to look extremely attractive, because without them you have an entire instance sitting around doing nothing while it's waiting for I/O. You have 50MB+ (on a good day) dedicated to servicing a single concurrent request, and all that memory is wasted while that process blocks waiting on I/O. These same use cases are what have driven people to try to run Rails on top of EventMachine with em-synchrony.",FALSE,TRUE,83,59,150,2,TRUE,TRUE,FALSE,TRUE,0,60,3
tarcieri,"Whenever people run into these sorts of use cases now, I think the typical solution is to stick the requested action into a queue and let the client poll for the result. This adds a lot of incidental complexity to both the implementation and the API. That's not to say that background job queues aren't useful and I'm really excited to see the work going into Rails 4 around a standard queue API, but for a lot of use cases, threads would allow people to just write synchronous APIs for these use cases and make everyone's lives easier.",FALSE,TRUE,98,59,151,3,TRUE,TRUE,FALSE,TRUE,0,60,4
tarcieri,"The problem is that thread safe mode is off by default, so people are afraid to turn it on, and because of that fear they engineer around the limitations of a single-threaded model.",FALSE,TRUE,33,59,152,4,TRUE,FALSE,FALSE,TRUE,0,60,5
fxn,"I would like to follow up here the excellent post by @tenderlove to avoid forking the thread. (See http://tenderlovemaking.com/2012/06/18/removing-config-threadsafe.html.)",FALSE,TRUE,19,60,153,0,FALSE,TRUE,FALSE,TRUE,0,61,1
fxn,"As you know, the post analyses what the flag implies and its impact in several runtime environments. It concludes that in multi-process Rack::Lock is superfluous. The corollary of the post is that the threadsafe flag does little harm to multi-process apps.",FALSE,TRUE,41,60,154,1,FALSE,TRUE,FALSE,TRUE,0,61,2
