% Generated by Discussion model node.3743.txt
% File generated on 2017/08/11 11:55:41

@relation pr1502466941350

@attribute author String
@attribute textual String
@attribute isProjectMember {TRUE, FALSE}
@attribute isInvited {TRUE, FALSE}
@attribute numberOfWords numeric
@attribute commentsSoFar numeric
@attribute allUtterancesSoFar numeric
@attribute utterancesInCommentSoFar numeric
@attribute utteredByOriginalPoster {TRUE, FALSE}
@attribute hasCapitalizedWord {TRUE, FALSE}
@attribute containsShould {TRUE, FALSE}
@attribute hasDecisions {TRUE, FALSE}
@attribute howManyDecisions numeric
@attribute idComment numeric
@attribute idPara numeric

@data
ChALkeR,"See above, despite being labeled as a semver-minor, it got only into 4.0.And yes, there is no strict policy on that, and I'm upset about it. See #1854, I guess.",FALSE,TRUE,30,54,124,3,FALSE,TRUE,FALSE,TRUE,0,55,4
ChALkeR,"community members have indicated in the original thread that is is painful for some of them, even if not to us.",FALSE,TRUE,21,54,125,4,FALSE,FALSE,FALSE,TRUE,0,55,5
ChALkeR,"I'm not strongly against adding an alias if that is the case. I'm not even against the alias being the main property (if the getter-setter will be identical to what there was before, keep in mind that those sometimes failed), so that the commit logs would get the new property name. I'm against the deprecation.",FALSE,TRUE,55,54,127,6,FALSE,TRUE,FALSE,TRUE,0,55,6
Fishrock123,"See above, despite being labeled as a semver-minor, it got only into 4.0.",FALSE,TRUE,13,55,128,0,FALSE,TRUE,FALSE,TRUE,0,56,1
Fishrock123,"Only by virtue of timing.",FALSE,TRUE,5,55,129,1,FALSE,TRUE,FALSE,TRUE,0,56,2
Fishrock123,"I'm not strongly against adding an alias if that is the case. I'm not even against the alias being the main property (if the getter-setter will be identical to what there was before), so that the commit logs would get the new property name. I'm against the deprecation.",FALSE,TRUE,48,55,131,3,FALSE,TRUE,FALSE,TRUE,0,56,3
Fishrock123,"Would making the new one be the getter for a deprecation cycle help?",FALSE,TRUE,13,55,133,5,FALSE,TRUE,FALSE,TRUE,0,56,4
ChALkeR,"Only by virtue of timing.",FALSE,TRUE,5,56,134,0,FALSE,TRUE,FALSE,TRUE,0,57,1
ChALkeR,"It doesn't matter. And yes, we need a policy on those things.",FALSE,TRUE,12,56,135,1,FALSE,TRUE,FALSE,TRUE,0,57,2
ChALkeR,"Would making the new one be the getter for a deprecation cycle help?",FALSE,TRUE,13,56,136,2,FALSE,TRUE,FALSE,TRUE,0,57,3
ChALkeR,"I doubt that. As I already said: even the documentation-only deprecation seems like a bad idea to me.",FALSE,TRUE,18,56,137,3,FALSE,TRUE,FALSE,TRUE,0,57,4
mikeal,"If I remember correctly @chrisdickinson worked on the deprecation policy, maybe he can help out here.",FALSE,FALSE,16,57,138,0,FALSE,TRUE,FALSE,TRUE,0,58,1
ChALkeR,"Ok, I have manually selected four packages from that list.",FALSE,TRUE,10,58,139,0,FALSE,TRUE,FALSE,TRUE,0,59,1
ChALkeR,"@Unitech for https://github.com/Unitech/pm2/blob/master/lib/God/ActionMethods.js#L297,@julianlam and @barisusakli for https://github.com/NodeBB/NodeBB/blob/master/loader.js,@hij1nx and @ralphtheninja for https://github.com/hij1nx/liveswap/blob/master/index.js#L52,@tshemsedinov for https://github.com/tshemsedinov/impress/blob/master/lib/impress.js (and another file in that repo).",FALSE,TRUE,19,58,140,1,FALSE,FALSE,FALSE,TRUE,0,59,2
ChALkeR,"What would your course of actions be if worker.suicide is soft-deprecated (doc-only)? What would it be if it's hard-deprecated (warning)? What would the code look like?",FALSE,TRUE,26,58,141,2,FALSE,TRUE,FALSE,TRUE,0,59,3
ChALkeR,"@rvagg Woah, I was not aware that the meeting is planned today =). Could this issue be postponed till the next week meeting? I guess that not all have read it, and I guess that there should be a bit more prior discussion before the resolution.",FALSE,TRUE,46,59,142,0,FALSE,TRUE,TRUE,TRUE,0,60,1
mikeal,"Quick question, why did we already add the ctc-agenda tag?",FALSE,FALSE,10,60,143,0,FALSE,FALSE,FALSE,TRUE,0,61,1
mikeal,"Usually we try to reach a consensus through review before escalating to the CTC to make a decision. As it stands the only objections are from @ChALkeR and each of them are actively under discussion and could potentially be resolved without escalating to the CTC. It's only if some objections reach an impasse that we would escalate, which could happen here but hasn't happened yet.",FALSE,FALSE,65,60,144,1,FALSE,TRUE,FALSE,TRUE,0,61,2
ChALkeR,"@mikeal I added the ctc-agenda tag, because from my point of view this issue is controversal enough, and the objections from my side could not be resolved without removing the deprecation completely or without a CTC resolution. Also note that this PR already received three (or two) LGTMs, and there are enough people who support this change.",FALSE,TRUE,57,61,145,0,FALSE,TRUE,FALSE,TRUE,0,62,1
ChALkeR,"Tell me if I was not the using the label correctly. I consulted with GOVERNANCE.md prior to adding the label:",FALSE,TRUE,20,61,146,1,FALSE,TRUE,FALSE,TRUE,0,62,2
ChALkeR,"Collaborators may opt to elevate significant or controversial modifications, or modifications that have not found consensus to the TC for discussion by assigning the tc-agenda tag to a pull request or issue. The TC should serve as the final arbiter where required.",FALSE,TRUE,42,61,147,2,FALSE,TRUE,TRUE,TRUE,0,62,3
ChALkeR,"Any community member or contributor can ask that something be added to the next meeting's agenda by logging a GitHub Issue. Any Collaborator, TC member or the moderator can add the item to the agenda by adding the tc-agenda tag to the issue.",FALSE,TRUE,43,61,149,4,FALSE,TRUE,FALSE,TRUE,0,62,4
ChALkeR,"If the desired effect is deprecation and removal of .suicide — an alias has to be present for several major releases prior to the soft deprecation. Or else, people would be forced to write code likew.hasOwnProperty('willinglyExited') ? w.willinglyExited : w.suicide each time to access that property in order not to hit a deprecated method.",FALSE,TRUE,54,62,151,1,FALSE,TRUE,FALSE,TRUE,0,63,1
MylesBorins,"So it would seem that there are a number of tools that are built on top of cluster for managing workers.",FALSE,FALSE,21,63,152,0,FALSE,FALSE,FALSE,TRUE,0,64,1
MylesBorins,"For example forky and throng",FALSE,FALSE,5,63,153,1,FALSE,TRUE,FALSE,TRUE,0,64,2
MylesBorins,"While forky does reference suicide on one line, throng does not.",FALSE,FALSE,11,63,154,2,FALSE,TRUE,FALSE,TRUE,0,64,3
MylesBorins,"I'm going to try and get a feature into citgm that can quickly smoke test an array of modules against a build of node. If you want to make a definitive list I can do a pass at smoketesting",FALSE,FALSE,39,63,155,3,FALSE,TRUE,FALSE,TRUE,0,64,4
mikeal,"the objections from my side could not be resolved without removing the deprecation completely or without a CTC resolution",FALSE,TRUE,19,64,156,0,FALSE,TRUE,FALSE,TRUE,0,65,1
mikeal,"Ah, see, I don't know that the deprecation is off the table except for maybe a  docs only  deprecation (note that it would still say something like  formerly worker.suicide ).",FALSE,TRUE,29,64,157,1,FALSE,TRUE,FALSE,TRUE,0,65,2
mikeal,"But you're using the label correctly if you believed that point could not be resolved.",FALSE,TRUE,15,64,158,2,FALSE,TRUE,FALSE,TRUE,0,65,3
ChALkeR,"Ah, see, I don't know that the deprecation is off the table except for maybe a  docs only  deprecation (note that it would still say something like  formerly worker.suicide ).",FALSE,TRUE,29,65,159,0,FALSE,TRUE,FALSE,TRUE,0,66,1
ChALkeR,"Sorry, I am not sure that I understand that phrase correctly. A «doc only» deprecation is still a deprecation, see my point 4 in #3743 (comment) and #3743 (comment).",FALSE,TRUE,29,65,160,1,FALSE,TRUE,FALSE,TRUE,0,66,2
ChALkeR,"I consider removing or adding a deprecation label to https://nodejs.org/api/cluster.html#cluster_worker_suicide as deprecation, and",FALSE,TRUE,13,65,161,2,FALSE,TRUE,FALSE,TRUE,0,66,3
ChALkeR,"the objections from my side could not be resolved without removing the deprecation completely",FALSE,TRUE,14,65,162,3,FALSE,FALSE,FALSE,TRUE,0,66,4
ChALkeR,"applies to that.",FALSE,TRUE,3,65,163,4,FALSE,FALSE,FALSE,TRUE,0,66,5
mikeal,"@ChALkeR in terms of our current policies I don't think  doc only  would be considered a semver-major deprecation. I doubt it's explicitly covered but we have talked about changes that break  tests but not actual code  as not being semver-major, so I would say that the bar for semver-major would be  does this break any in-use code.  Although I think the CTC is talking about this again today in regards to changes in error message text.",FALSE,TRUE,76,66,164,0,FALSE,TRUE,FALSE,TRUE,0,67,1
mikeal,"That doesn't address all issues you may have with the doc-only deprecation but I thought it might add a little context.",FALSE,TRUE,21,66,165,1,FALSE,TRUE,FALSE,TRUE,0,67,2
ChALkeR,"That's not making it smaller, that's making it bigger:",FALSE,TRUE,9,67,167,1,FALSE,TRUE,FALSE,TRUE,0,68,1
ChALkeR,"Those lines were from different files, as I already stated above. Those can't be covered by a single const exitedAPI for obvious reasons =).",FALSE,TRUE,24,67,168,2,FALSE,TRUE,FALSE,TRUE,0,68,2
Fishrock123,"I doubt that. As I already said: even the documentation-only deprecation seems like a bad idea to me.",FALSE,TRUE,18,68,169,0,FALSE,TRUE,FALSE,TRUE,0,69,1
